Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417135686548,-12,39,-2195,-1,-1,1,1625635,710314382,805169759,-8602203,22045
1417135686562,-7,32,-2182,-1,-3,0,1627008,710314508,805169614,-8605269,22046
1417135686562,-8,23,-2180,-1,-4,1,1631592,710316761,805167566,-8610006,22047
1417135686565,-3,20,-2183,-1,-2,0,1632509,710316924,805167419,-8610046,22048
1417135686565,-4,23,-2169,-1,-2,1,1634410,710319217,805165348,-8614243,22049
1417135686567,-8,20,-2183,-1,-3,1,1637868,710321502,805163300,-8616518,22050
1417135686567,-8,30,-2190,-1,-2,0,1639027,710321669,805163154,-8616270,22051
1417135686570,-1,20,-2187,-2,-2,0,1641253,710321821,805163030,-8614795,22052
1417135686570,-8,21,-2198,-1,-2,1,1643082,710324132,805160984,-8615111,22053
1417135686572,-8,31,-2191,0,-2,0,1642511,710324284,805160788,-8621107,22054
1417135686572,-7,26,-2192,-1,-3,1,1644928,710326561,805158745,-8623752,22055
1417135686587,-6,36,-2183,-2,-1,1,1645450,710328885,805156734,-8620083,22056
1417135686587,-7,22,-2186,-2,-2,1,1647392,710331175,805154717,-8619337,22057
1417135686590,-9,25,-2171,-1,-2,1,1648496,710333485,805152678,-8619345,22058
1417135686590,-3,28,-2174,-2,-3,2,1653231,710337908,805148766,-8619241,22059
1417135686593,1,25,-2195,-1,-3,1,1656361,710340188,805146719,-8622051,22060
1417135686593,-6,23,-2179,-2,-2,1,1659846,710342489,805144694,-8620832,22061
1417135686595,-2,19,-2176,-2,-2,1,1662849,710344792,805142676,-8618885,22062
1417135686595,-9,29,-2191,-2,-2,0,1666529,710344955,805142547,-8616906,22063
1417135686611,-11,29,-2186,-1,-4,0,1671126,710345067,805142393,-8621181,22064
1417135686611,0,26,-2187,-1,-3,1,1673668,710347328,805140325,-8627440,22065
1417135686613,-10,28,-2186,-3,-3,0,1680985,710347456,805140212,-8625997,22066
1417135686613,-9,29,-2184,-3,-3,1,1687228,710349728,805138218,-8623917,22067
1417135686622,-11,28,-2191,-3,-3,0,1693457,710349853,805138114,-8622022,22068
1417135686623,-8,35,-2191,-2,-2,0,1695540,710350008,805137994,-8620110,22069
1417135686636,-2,28,-2183,-1,-2,-1,1695413,710348016,805139740,-8621244,22070
1417135686636,-8,31,-2183,-1,-1,1,1694322,710350341,805137700,-8620334,22071
1417135686642,-11,33,-2185,-1,-1,0,1692405,710350520,805137559,-8619216,22072
1417135686642,-3,31,-2163,-1,-2,1,1692212,710352818,805135524,-8619921,22073
1417135686661,-13,24,-2190,-1,-2,1,1692937,710355117,805133480,-8621140,22074
1417135686661,-6,29,-2194,-1,-1,1,1691150,710357448,805131452,-8618942,22075
1417135686663,-8,32,-2195,-2,-2,1,1693639,710359745,805129434,-8617524,22076
1417135686663,-6,27,-2200,-2,-3,2,1697861,710364162,805125523,-8618106,22077
1417135686687,-9,30,-2186,-1,-3,1,1700761,710366443,805123478,-8620526,22078
1417135686688,-12,30,-2181,-2,-2,0,1702865,710366595,805123355,-8618975,22079
1417135686690,-9,31,-2190,-2,-1,0,1702546,710366771,805123241,-8615296,22080
1417135686690,-8,25,-2187,-2,-2,-1,1704542,710364778,805125010,-8613837,22081
1417135686692,-11,34,-2169,-2,-1,1,1705025,710367103,805122999,-8610007,22082
1417135686692,-2,29,-2184,-3,-1,1,1706390,710369414,805121015,-8604662,22083
1417135686711,-6,27,-2187,-1,-2,1,1707356,710371715,805118970,-8605743,22084
1417135686712,-7,34,-2182,-1,-2,1,1708113,710374020,805116930,-8606303,22085
1417135686713,-3,20,-2173,-1,-2,1,1708455,710376298,805114863,-8611477,22086
1417135686713,-11,37,-2186,-2,-2,1,1711961,710378605,805112842,-8609514,22087
1417135686748,-14,28,-2187,-2,-3,0,1715442,710378727,805112717,-8610347,22088
1417135686748,-16,37,-2186,-1,-3,0,1717490,710378863,805112572,-8612238,22089
1417135686750,-15,33,-2194,-1,-2,0,1716468,710379014,805112435,-8612911,22090
1417135686750,-10,32,-2177,-2,-2,2,1717802,710383452,805108534,-8611125,22091
1417135686753,-7,31,-2184,-1,-2,1,1717774,710385752,805106498,-8611840,22092
1417135686753,-1,29,-2182,-1,-3,0,1720478,710385866,805106318,-8618626,22093
1417135686755,-4,31,-2199,-2,-3,1,1725566,710388141,805104291,-8619534,22094
1417135686755,-15,35,-2187,-2,-4,0,1732322,710388246,805104155,-8622244,22095
1417135686761,-11,25,-2196,-2,-4,1,1737751,710390491,805102138,-8624441,22096
1417135686762,0,24,-2181,-1,-3,1,1740331,710392775,805100099,-8626270,22097
1417135686780,-6,24,-2177,-2,-2,0,1743746,710392932,805099967,-8624906,22098
1417135686780,-13,21,-2183,-1,-2,-1,1744688,710390951,805101710,-8625207,22099
1417135686782,-8,32,-2188,-1,-3,1,1747664,710393220,805099643,-8630561,22100
1417135686782,-7,29,-2190,-1,-2,-1,1748010,710391213,805101362,-8635453,22101
1417135686805,-6,37,-2187,-1,-3,-2,1750563,710387059,805104994,-8638002,22102
1417135686805,-6,28,-2193,-2,-2,-1,1752323,710385059,805106761,-8637341,22103
1417135686807,-9,22,-2195,-1,-2,1,1752972,710387362,805104722,-8637967,22104
1417135686807,-4,30,-2196,-1,-2,0,1753810,710387526,805104576,-8637789,22105
1417135686811,-9,34,-2191,-1,-2,0,1754456,710387683,805104427,-8638763,22106
1417135686811,-7,29,-2201,-2,-3,0,1758346,710387808,805104301,-8639456,22107
1417135686846,-6,30,-2187,-2,-2,1,1760705,710390105,805102285,-8637932,22108
1417135686846,-1,27,-2184,-1,-4,0,1765453,710390215,805102127,-8642543,22109
1417135686848,-12,27,-2185,-1,-3,0,1768767,710390351,805101969,-8645397,22110
1417135686848,-12,24,-2183,-1,-3,0,1771056,710390488,805101823,-8647345,22111
1417135686851,-7,22,-2184,-1,-3,0,1773843,710390609,805101648,-8653054,22112
1417135686851,-11,28,-2181,-1,-2,1,1775136,710392900,805099581,-8657086,22113
1417135686854,-9,30,-2188,-1,-3,0,1777435,710393036,805099434,-8659211,22114
1417135686854,-5,27,-2173,-2,-3,1,1781666,710395309,805097415,-8659523,22115
1417135686871,-4,28,-2180,-2,-4,1,1788664,710397561,805095387,-8661806,22116
1417135686871,-7,34,-2183,-2,-3,1,1793521,710399836,805093364,-8662358,22117
1417135686874,-14,34,-2184,-1,-2,0,1793545,710399988,805093217,-8663472,22118
1417135686874,1,30,-2179,-1,-2,-1,1792895,710397997,805094969,-8664014,22119
1417135686908,-5,31,-2181,-1,-2,0,1793993,710398153,805094815,-8665419,22120
1417135686908,-5,30,-2175,-1,-2,0,1794450,710398308,805094666,-8666420,22121
1417135686910,-10,32,-2205,-3,-1,0,1796631,710398477,805094568,-8661160,22122
1417135686911,-8,30,-2186,-1,-2,0,1796530,710398632,805094425,-8661797,22123
1417135686916,-5,30,-2202,-2,-2,-1,1798655,710396641,805096194,-8660311,22124
1417135686916,-6,26,-2183,-1,-2,1,1799206,710398941,805094153,-8661175,22125
1417135686918,-10,30,-2181,-2,-1,0,1799724,710399120,805094033,-8657591,22126
1417135686918,-1,21,-2185,-1,0,0,1797399,710399318,805093922,-8652166,22127
1417135686922,-7,24,-2190,-1,-3,2,1801235,710403748,805089979,-8654446,22128
1417135686922,2,18,-2184,-1,-2,-1,1802301,710401749,805091696,-8658661,22129
1417135686940,-9,29,-2196,-1,-4,1,1808782,710404015,805089637,-8662803,22130
1417135686941,-1,31,-2190,-3,-2,0,1812802,710404163,805089538,-8658974,22131
1417135686942,-11,30,-2197,-1,-2,1,1813641,710406463,805087494,-8660284,22132
1417135686942,-3,27,-2196,-1,-3,1,1815772,710408741,805085454,-8662557,22133
1417135686965,-10,34,-2185,-1,-1,1,1814605,710411068,805083416,-8661425,22134
1417135686966,-15,34,-2197,-1,0,-1,1811920,710409118,805085197,-8656365,22135
1417135686967,-11,34,-2198,-2,-1,0,1810933,710409289,805085086,-8652761,22136
1417135686967,-4,29,-2187,0,0,0,1806534,710409470,805084926,-8653773,22137
1417135686972,-6,20,-2188,0,0,0,1803203,710409655,805084757,-8654916,22138
1417135686972,-10,22,-2192,-1,-2,0,1804462,710409822,805084609,-8654804,22139
1417135687008,0,26,-2198,-1,-2,-1,1805160,710407843,805086356,-8654546,22140
1417135687008,-2,33,-2179,-1,-2,1,1806502,710410148,805084310,-8655459,22141
1417135687010,-6,30,-2184,-1,-1,1,1805199,710412450,805082243,-8659040,22142
1417135687010,-3,24,-2181,-1,-2,1,1805661,710414750,805080203,-8659859,22143
1417135687013,-4,28,-2185,-1,-2,0,1806872,710414912,805080051,-8660376,22144
1417135687013,-2,32,-2188,-1,-2,-1,1807637,710412927,805081793,-8661179,22145
1417135687017,-16,35,-2190,-1,-2,0,1808532,710413063,805081614,-8666543,22146
1417135687017,-4,25,-2182,-2,-2,-1,1809495,710411066,805083391,-8664856,22147
1417135687032,-1,33,-2193,-1,-3,0,1812673,710411205,805083236,-8667271,22148
1417135687032,-14,28,-2178,-2,-1,1,1813093,710413520,805081219,-8664721,22149
1417135687034,-11,29,-2188,-1,-3,0,1815095,710413656,805081075,-8666603,22150
1417135687034,-12,28,-2187,-1,-3,0,1817288,710413790,805080927,-8668803,22151
1417135687068,-10,28,-2187,-3,-2,0,1821110,710413940,805080832,-8664649,22152
1417135687068,-12,30,-2187,-1,-3,0,1823476,710414075,805080683,-8666840,22153
1417135687070,-11,27,-2185,-2,-4,2,1829572,710418470,805076771,-8668792,22154
1417135687070,-9,26,-2188,-1,-4,1,1834091,710420727,805074726,-8672699,22155
1417135687072,-13,25,-2176,-2,-3,0,1838598,710420860,805074600,-8672637,22156
1417135687072,-10,26,-2204,-2,-2,0,1840675,710421016,805074482,-8670287,22157
1417135687075,-5,29,-2193,-1,-2,0,1841295,710421159,805074311,-8674400,22158
1417135687075,-8,30,-2195,-1,-1,1,1840018,710423465,805072247,-8677327,22159
1417135687082,-13,25,-2193,-1,-2,0,1840250,710423621,805072101,-8677955,22160
1417135687082,-4,27,-2185,-1,-2,1,1840451,710425928,805070068,-8677707,22161
1417135687102,-13,20,-2183,-2,-3,1,1845362,710428203,805068044,-8678147,22162
1417135687102,-2,29,-2196,-2,-2,0,1847843,710428366,805067926,-8675315,22163
1417135687103,-11,29,-2185,-1,-1,0,1846818,710428527,805067751,-8678485,22164
1417135687104,-3,27,-2194,-1,-2,1,1846876,710430830,805065717,-8678788,22165
1417135687127,-4,28,-2192,-1,-3,0,1849959,710430966,805065561,-8681439,22166
1417135687127,-6,30,-2190,-1,-2,0,1850723,710431124,805065411,-8682213,22167
1417135687129,-14,30,-2175,0,0,0,1847100,710431308,805065245,-8683264,22168
1417135687129,-6,27,-2184,-1,-2,0,1846778,710431465,805065106,-8683437,22169
1417135687132,-2,27,-2185,-2,-1,1,1847213,710433787,805063094,-8679929,22170
1417135687132,-1,25,-2193,-1,-2,1,1848271,710436090,805061049,-8680784,22171
1417135687152,-14,34,-2188,-1,-4,0,1853848,710436205,805060887,-8685308,22172
1417135687152,-10,40,-2174,-2,-3,1,1857247,710438474,805058873,-8685569,22173
1417135687153,-11,27,-2192,-3,-1,0,1858111,710438634,805058782,-8680821,22174
1417135687154,-9,32,-2184,-1,-1,1,1856432,710440943,805056723,-8683067,22175
1417135687188,-16,30,-2184,-1,-1,1,1854282,710443265,805054692,-8681921,22176
1417135687188,-6,30,-2196,-1,-4,1,1858077,710445520,805052652,-8685691,22177
1417135687203,-3,28,-2192,-2,-2,-1,1860353,710443528,805054420,-8684339,22178
1417135687203,-5,20,-2191,-1,-2,0,1861204,710443686,805054269,-8685194,22179
1417135687205,-2,34,-2187,-1,-3,0,1864669,710443830,805054115,-8687034,22180
1417135687205,-7,31,-2191,-1,-4,0,1869409,710443935,805053953,-8692321,22181
1417135687208,-14,30,-2182,-1,-3,1,1871805,710446212,805051910,-8695011,22182
1417135687208,-6,25,-2193,-1,-3,0,1873611,710446345,805051765,-8697055,22183
1417135687210,-7,32,-2177,-1,-3,0,1876566,710446484,805051613,-8699268,22184
1417135687210,-10,26,-2186,-1,-2,2,1876761,710450926,805047682,-8700179,22185
1417135687213,-4,30,-2187,-2,-2,1,1879035,710453226,805045670,-8698129,22186
1417135687213,0,28,-2187,0,0,0,1875584,710453410,805045502,-8699343,22187
1417135687227,-10,24,-2184,-1,-1,0,1874564,710453590,805045353,-8698554,22188
1417135687227,-3,33,-2192,-1,-2,0,1875088,710453753,805045210,-8698471,22189
1417135687232,-8,24,-2189,0,0,0,1871484,710453934,805045041,-8700036,22190
1417135687232,-2,25,-2190,-1,-1,1,1870325,710456246,805042980,-8702246,22191
1417135687252,-2,29,-2175,-1,-1,0,1869366,710456430,805042833,-8701006,22192
1417135687252,-7,25,-2184,-1,-2,1,1870254,710458732,805040789,-8702057,22193
1417135687254,-1,22,-2189,-1,-1,1,1868857,710461060,805038754,-8700415,22194
1417135687254,-10,29,-2184,-1,-2,1,1870407,710463369,805036709,-8700869,22195
1417135687287,-5,29,-2180,-1,-2,1,1870547,710465670,805034673,-8701245,22196
1417135687287,-11,31,-2191,-1,-2,1,1871153,710467972,805032632,-8702039,22197
1417135687290,-7,25,-2193,-2,-1,1,1870780,710470290,805030625,-8698468,22198
1417135687290,-12,33,-2188,-2,-2,-1,1873368,710468303,805032393,-8696568,22199
1417135687293,-12,32,-2176,-1,-1,-1,1870799,710466337,805034149,-8695264,22200
1417135687293,-6,23,-2187,-1,-3,0,1872630,710466468,805034002,-8697670,22201
1417135687295,-2,23,-2182,-2,-3,1,1877667,710468748,805031980,-8697561,22202
1417135687295,-7,31,-2198,-2,-3,1,1883075,710471027,805029953,-8697789,22203
1417135687301,-11,22,-2173,-1,-2,1,1883317,710473327,805027915,-8698571,22204
1417135687301,-1,26,-2175,-1,-1,0,1882020,710473497,805027749,-8700387,22205
1417135687320,-6,21,-2192,-2,-1,-1,1882941,710471531,805029515,-8697215,22206
1417135687320,-16,19,-2189,-1,-3,-1,1886196,710469530,805031254,-8699064,22207
1417135687323,-16,25,-2192,-2,-1,1,1886336,710471861,805029252,-8693973,22208
1417135687323,-3,29,-2191,-3,-2,0,1889995,710472013,805029160,-8689190,22209
1417135687383,-5,32,-2188,-2,-1,0,1890497,710472188,805029037,-8686101,22210
1417135687383,-11,35,-2182,-1,-3,0,1892964,710472319,805028885,-8689062,22211
1417135687386,-6,44,-2185,-2,-3,-1,1896497,710470299,805030653,-8689682,22212
1417135687386,-8,29,-2184,-1,-3,0,1897884,710470417,805030501,-8693682,22213
1417135687389,-3,30,-2178,-1,-2,0,1898172,710470575,805030356,-8694231,22214
1417135687389,-15,27,-2183,-3,-1,0,1900486,710470744,805030257,-8689115,22215
1417135687391,-6,31,-2187,-2,-3,1,1904345,710473020,805028244,-8688650,22216
1417135687391,-7,23,-2186,-1,-4,0,1908939,710473128,805028086,-8693330,22217
1417135687394,-2,34,-2197,-2,-2,0,1911699,710473287,805027963,-8691256,22218
1417135687394,-16,26,-2185,-1,-2,0,1912122,710473438,805027812,-8692738,22219
1417135687444,-2,31,-2188,-1,-3,0,1914049,710473576,805027669,-8694242,22220
1417135687444,-3,26,-2186,-1,-3,1,1916888,710475852,805025621,-8697347,22221
1417135687459,-6,23,-2180,-1,-2,0,1917877,710476011,805025470,-8698021,22222
1417135687459,-7,30,-2178,-1,-1,0,1916691,710476197,805025327,-8696290,22223
1417135687461,-9,29,-2185,-1,-1,1,1915114,710478503,805023265,-8699164,22224
1417135687461,-8,26,-2185,-1,-3,-1,1917421,710476494,805025008,-8701523,22225
1417135687463,-4,26,-2195,-2,-1,-1,1917670,710474528,805026782,-8697756,22226
1417135687463,-10,34,-2198,-2,-1,0,1918310,710474707,805026661,-8694294,22227
1417135687493,-8,28,-2186,-2,-3,-2,1921975,710470543,805030320,-8694873,22228
1417135687493,-5,27,-2186,-3,-3,-1,1928237,710468525,805032108,-8692933,22229
1417135687510,-10,37,-2185,-2,-3,0,1932988,710468655,805031977,-8693286,22230
1417135687510,-12,31,-2183,-2,-1,0,1932164,710468823,805031863,-8690376,22231
1417135687538,-4,32,-2185,-2,-1,1,1931670,710471141,805029858,-8686746,22232
1417135687538,-4,36,-2181,-2,-2,0,1933959,710471289,805029731,-8685760,22233
1417135687540,1,22,-2177,-1,-1,0,1931884,710471462,805029588,-8685406,22234
1417135687540,2,31,-2180,-1,-2,0,1933570,710471625,805029432,-8686061,22235
1417135687542,-5,35,-2185,-1,-1,1,1932487,710473947,805027390,-8685731,22236
1417135687543,-6,26,-2189,-1,-2,1,1932567,710476242,805025349,-8687081,22237
1417135687610,-11,27,-2197,-1,-2,0,1933268,710476403,805025202,-8687508,22238
1417135687610,-10,25,-2181,-1,-2,1,1933442,710478707,805023167,-8687596,22239
1417135687612,-11,25,-2181,-1,-4,1,1938167,710480966,805021120,-8691397,22240
1417135687613,-3,27,-2176,-2,-1,0,1938234,710481146,805021006,-8687300,22241
1417135687615,-8,28,-2189,-2,-3,0,1943170,710481276,805020873,-8687841,22242
1417135687615,-13,30,-2189,-2,-2,0,1945407,710481429,805020750,-8686146,22243
1417135687617,-9,18,-2187,-3,-1,0,1946763,710481599,805020662,-8680191,22244
1417135687617,-5,29,-2182,-2,-3,0,1951871,710481739,805020534,-8679384,22245
1417135687635,-4,25,-2180,-2,-2,0,1954304,710481891,805020409,-8678047,22246
1417135687635,-12,32,-2182,-2,-3,1,1959325,710484168,805018385,-8678311,22247
1417135687637,-7,31,-2193,-2,-3,0,1963000,710484294,805018261,-8678570,22248
1417135687638,-5,26,-2194,-2,-2,-1,1965049,710482301,805020030,-8677238,22249
1417135687640,-5,31,-2192,-2,-3,2,1969906,710486721,805016114,-8677480,22250
1417135687640,-10,37,-2194,-1,-3,1,1972436,710488997,805014068,-8680339,22251
1417135687642,-13,39,-2197,-1,-1,0,1969948,710489152,805013903,-8683599,22252
1417135687642,-6,31,-2190,-1,-1,0,1967017,710489305,805013741,-8686791,22253
1417135687660,0,24,-2170,-1,-2,1,1967313,710491604,805011701,-8687676,22254
1417135687660,-10,34,-2179,-2,-4,0,1974907,710491714,805011560,-8690088,22255
1417135687662,-12,34,-2187,-1,-3,1,1976729,710493987,805009519,-8692836,22256
1417135687663,-6,31,-2179,-2,-1,1,1975965,710496301,805007514,-8689475,22257
1417135687665,-5,25,-2169,-2,-2,-1,1978107,710494308,805009282,-8688248,22258
1417135687665,-10,24,-2161,-1,-1,0,1976825,710494492,805009138,-8686811,22259
1417135687667,-8,31,-2189,-1,-2,0,1977309,710494655,805008994,-8686780,22260
1417135687667,-9,33,-2182,-1,-3,0,1979534,710494787,805008843,-8689400,22261
1417135687684,-6,35,-2168,-3,-3,0,1985288,710494906,805008740,-8687849,22262
1417135687684,-11,28,-2184,-2,-2,0,1987125,710495052,805008617,-8687012,22263
1417135687687,-6,32,-2188,-1,-3,1,1989338,710497331,805006576,-8689112,22264
1417135687687,2,30,-2191,-1,-2,-1,1989496,710495342,805008321,-8690104,22265
1417135687692,-5,33,-2193,-1,-1,0,1988691,710495503,805008143,-8693698,22266
1417135687692,-3,27,-2195,-1,-2,0,1988881,710495655,805007995,-8694847,22267
1417135687709,-3,26,-2193,-1,-1,0,1987855,710495819,805007821,-8697742,22268
1417135687709,-7,15,-2189,0,0,0,1984769,710496008,805007653,-8698654,22269
1417135687712,-7,26,-2190,-1,-1,0,1984109,710496202,805007510,-8696079,22270
1417135687712,-1,29,-2188,-1,-3,0,1986834,710496340,805007359,-8698310,22271
1417135687714,-7,26,-2186,-2,-2,0,1989618,710496491,805007229,-8697279,22272
1417135687714,-3,33,-2179,-2,-3,0,1994234,710496623,805007101,-8697374,22273
1417135687717,-1,30,-2187,-1,-1,0,1992469,710496798,805006956,-8696821,22274
1417135687717,-6,32,-2196,-2,-1,1,1993048,710499116,805004940,-8693989,22275
1417135687732,-11,32,-2187,-1,-3,-1,1995343,710497103,805006679,-8696854,22276
1417135687732,-15,23,-2194,-1,-1,-1,1992888,710495137,805008434,-8695541,22277
1417135687734,-1,22,-2197,-1,-2,0,1992965,710495302,805008296,-8694937,22278
1417135687734,-4,32,-2194,-1,-2,0,1994425,710495466,805008143,-8695382,22279
1417135687737,3,20,-2187,-2,-2,0,1996678,710495614,805008017,-8694374,22280
1417135687737,-18,25,-2193,-2,-1,0,1998424,710495797,805007888,-8690947,22281
1417135687739,-11,23,-2178,-1,-1,0,1995912,710495983,805007758,-8688395,22282
1417135687739,-14,25,-2191,-1,-1,0,1994475,710496152,805007592,-8690299,22283
1417135687742,-2,29,-2183,-1,-1,0,1992589,710496319,805007429,-8692116,22284
1417135687742,-8,25,-2184,-1,-2,1,1993412,710498620,805005386,-8693155,22285
1417135687757,-9,33,-2184,-2,-2,1,1995895,710500920,805003370,-8691184,22286
1417135687757,-11,25,-2182,-1,-2,1,1995736,710503218,805001334,-8692018,22287
1417135687759,0,22,-2188,-1,-2,0,1996276,710503362,805001163,-8695989,22288
1417135687759,-9,29,-2194,-1,-3,1,1999998,710505646,804999111,-8698420,22289
1417135687762,-1,22,-2183,-1,-1,0,1997994,710505826,804998972,-8696972,22290
1417135687762,-2,30,-2173,-1,-1,0,1997314,710506013,804998825,-8695552,22291
1417135687764,-8,29,-2181,-1,-2,1,1998307,710508294,804996752,-8700738,22292
1417135687764,-8,22,-2175,-2,-3,0,2002582,710508423,804996625,-8701038,22293
1417135687767,-11,29,-2184,-2,-1,0,2003144,710508605,804996507,-8696914,22294
1417135687767,-8,32,-2185,-2,-2,0,2004992,710508758,804996388,-8695072,22295
1417135687782,-5,32,-2193,-1,-2,0,2004980,710508912,804996243,-8695898,22296
1417135687782,-9,28,-2180,-1,-2,1,2005518,710511192,804994174,-8700983,22297
1417135687784,-7,29,-2185,-2,-2,0,2007635,710511345,804994053,-8699218,22298
1417135687784,-14,24,-2196,-1,-2,0,2008212,710511484,804993878,-8703880,22299
1417135687787,-16,22,-2181,-1,-1,-1,2006377,710509509,804995607,-8705592,22300
1417135687787,-8,22,-2180,0,0,1,2002430,710511847,804993560,-8705080,22301
1417135687791,-9,27,-2184,0,0,0,1998955,710512058,804993425,-8701196,22302
1417135687791,-6,26,-2188,-2,-1,1,1999034,710514379,804991416,-8697432,22303
1417135687834,-8,29,-2181,-1,-2,0,1999702,710514539,804991268,-8697856,22304
1417135687834,-9,27,-2186,-1,-3,0,2002084,710514673,804991117,-8700301,22305
1417135687836,-6,37,-2193,-3,-3,1,2008342,710516943,804989122,-8698174,22306
1417135687836,-5,34,-2184,-1,-2,0,2008100,710517092,804988976,-8699611,22307
1417135687839,2,30,-2186,-1,-2,0,2008202,710517243,804988828,-8700868,22308
1417135687839,-1,36,-2188,-2,-2,0,2011173,710517393,804988696,-8700179,22309
1417135687841,-8,34,-2184,-2,-1,1,2011250,710519704,804986680,-8697901,22310
1417135687841,-8,24,-2179,-1,-1,0,2008927,710519880,804986541,-8697020,22311
1417135687844,-4,27,-2183,-2,-1,0,2009320,710520060,804986423,-8693076,22312
1417135687844,-1,30,-2177,-3,-2,1,2013897,710522352,804984427,-8689477,22313
1417135687858,-15,26,-2182,-1,-1,1,2012830,710524657,804982359,-8692848,22314
1417135687858,-3,27,-2196,-2,-3,0,2016692,710524790,804982239,-8692297,22315
1417135687861,-8,22,-2196,-2,-4,1,2023747,710527041,804980208,-8694682,22316
1417135687861,-12,28,-2186,-3,-3,-1,2030446,710525028,804981994,-8692166,22317
1417135687882,-4,24,-2197,-2,-3,0,2034412,710525159,804981871,-8692039,22318
1417135687882,-11,24,-2200,-2,-1,0,2035156,710525339,804981750,-8688390,22319
1417135687885,-3,27,-2196,-1,-1,1,2033631,710527651,804979691,-8690337,22320
1417135687885,-10,40,-2180,-1,-2,-1,2034451,710525667,804981433,-8691093,22321
1417135687891,-7,32,-2189,0,0,0,2029547,710525841,804981273,-8692761,22322
1417135687891,-9,31,-2187,0,0,1,2025600,710528168,804979217,-8693907,22323
1417135687925,-11,31,-2183,-1,-1,0,2023422,710528346,804979078,-8692661,22324
1417135687925,-6,29,-2181,-1,-3,1,2025371,710530623,804977039,-8695039,22325
1417135687927,0,33,-2185,-1,-3,0,2027926,710530756,804976886,-8697649,22326
1417135687928,-2,34,-2189,-2,-2,1,2030480,710533047,804974864,-8697073,22327
1417135687930,-8,32,-2195,-2,-3,0,2034882,710533169,804974731,-8698316,22328
1417135687930,-9,23,-2197,-2,-2,1,2036765,710535462,804972717,-8696970,22329
1417135687932,-10,38,-2196,-3,-3,0,2043305,710535592,804972614,-8694456,22330
1417135687932,-14,31,-2205,-2,-2,0,2044482,710535734,804972495,-8693510,22331
1417135687968,-11,22,-2185,-1,-3,-1,2046085,710533724,804974243,-8695608,22332
1417135687968,-11,31,-2187,-2,-3,0,2050629,710533860,804974117,-8695006,22333
1417135687970,-9,29,-2191,-1,-1,-1,2048229,710531896,804975873,-8693601,22334
1417135687970,-10,20,-2187,-2,-2,1,2050261,710534192,804973859,-8691905,22335
1417135687972,-11,17,-2179,-2,-1,1,2050795,710536521,804971851,-8687406,22336
1417135687972,-10,26,-2177,-1,-2,0,2051715,710536690,804971707,-8686606,22337
1417135687974,-14,25,-2188,-2,-1,0,2051738,710536868,804971592,-8682693,22338
1417135687975,-7,27,-2200,0,0,0,2047681,710537059,804971435,-8682627,22339
1417135687992,-4,22,-2188,-1,-1,0,2045999,710537241,804971294,-8681153,22340
1417135687993,-9,32,-2180,-1,-2,0,2047157,710537405,804971144,-8681378,22341
1417135687995,-4,28,-2183,-1,-3,0,2049177,710537536,804970994,-8684030,22342
1417135687996,-12,24,-2184,-2,-3,0,2053879,710537666,804970863,-8684569,22343
1417135688004,-13,26,-2189,-2,-3,1,2058186,710539944,804968846,-8684073,22344
1417135688004,-11,36,-2184,-1,-1,0,2056029,710540127,804968711,-8682035,22345
1417135688038,-5,30,-2176,-1,-1,1,2053264,710542445,804966683,-8681097,22346
1417135688038,-5,26,-2191,-1,-1,1,2051805,710544750,804964619,-8684146,22347
1417135688040,-2,29,-2195,-1,-2,-1,2052514,710542767,804966363,-8684659,22348
1417135688040,-12,34,-2186,-1,-2,-1,2053254,710540780,804968103,-8685689,22349
1417135688043,-7,20,-2183,-2,-3,1,2056740,710543048,804966088,-8686118,22350
1417135688043,-10,25,-2195,-2,-3,-1,2061793,710541042,804967850,-8685672,22351
1417135688045,-13,30,-2183,-1,-1,-1,2059969,710539084,804969604,-8683780,22352
1417135688045,-5,29,-2194,0,-2,1,2058011,710541372,804967519,-8690192,22353
1417135688078,-4,29,-2190,-1,-1,1,2056624,710543679,804965456,-8693107,22354
1417135688078,-3,31,-2180,-2,-3,-1,2061214,710541663,804967216,-8693726,22355
1417135688081,0,24,-2192,-1,-2,0,2061974,710541800,804967038,-8698915,22356
1417135688081,-3,22,-2190,-1,-3,0,2065474,710541938,804966878,-8701529,22357
1417135688084,-8,28,-2187,-1,-2,0,2066965,710542085,804966699,-8705857,22358
1417135688084,2,31,-2184,0,0,0,2063213,710542271,804966536,-8706552,22359
1417135688086,-11,26,-2182,-1,-1,0,2062291,710542431,804966358,-8710245,22360
1417135688086,-4,37,-2187,0,-1,0,2058681,710542602,804966169,-8714552,22361
1417135688121,-6,27,-2188,0,0,-1,2054543,710540636,804967895,-8716413,22362
1417135688121,-7,27,-2193,-1,-2,0,2055101,710540795,804967747,-8716921,22363
1417135688123,-16,23,-2198,-1,-2,1,2055837,710543081,804965680,-8721367,22364
1417135688123,-11,30,-2184,0,0,0,2051751,710543274,804965524,-8720911,22365
1417135688126,-7,23,-2200,-1,-1,0,2049708,710543436,804965360,-8723437,22366
1417135688126,-6,24,-2187,-1,-2,2,2050544,710547887,804961428,-8723452,22367
1417135688129,-13,20,-2178,-1,-2,1,2051625,710550175,804959359,-8727710,22368
