timestamp  X  Y  Z  
1416978098229, 0.2571687, -0.3012898, 2.187064
1416978098258, 0.265505, -0.3005441, 2.194836
1416978098293, 0.2929652, -0.2954596, 2.221684
1416978098327, 0.3008558, -0.2920212, 2.239163
1416978098359, 0.3072467, -0.2877148, 2.260701
1416978098393, 0.3120254, -0.2799356, 2.281015
1416978098426, 0.3139869, -0.2795023, 2.296414
1416978098459, 0.3196193, -0.2808537, 2.316005
1416978098493, 0.3226367, -0.2794542, 2.333775
1416978098528, 0.3249263, -0.2777321, 2.347433
1416978098560, 0.3247452, -0.2748486, 2.360632
1416978098592, 0.3251805, -0.2733112, 2.372111
1416978098626, 0.3239616, -0.2722893, 2.386669
1416978098659, 0.321886, -0.271574, 2.398339
1416978098692, 0.3199587, -0.2723974, 2.409127
1416978098728, 0.3159862, -0.2732895, 2.421339
1416978098760, 0.3126281, -0.2742147, 2.432124
1416978098791, 0.3097248, -0.2765503, 2.441549
1416978098825, 0.3073219, -0.2785291, 2.452744
1416978098859, 0.3057232, -0.2789856, 2.459486
1416978098891, 0.3032209, -0.2807806, 2.468366
1416978098926, 0.3031681, -0.2815014, 2.474667
1416978098960, 0.3019515, -0.2822872, 2.480241
1416978098991, 0.3002253, -0.2829962, 2.486063
1416978099027, 0.2983374, -0.28269, 2.489814
1416978099058, 0.2972578, -0.2823828, 2.493484
1416978099091, 0.2961316, -0.2830456, 2.496919
1416978099125, 0.2948648, -0.2831738, 2.49963
1416978099159, 0.2942912, -0.283045, 2.502318
1416978099193, 0.2945533, -0.2829682, 2.50312
1416978099227, 0.2954402, -0.282656, 2.504599
1416978099260, 0.2976903, -0.2817937, 2.506136
1416978099293, 0.3006934, -0.280767, 2.507072
1416978099328, 0.3056738, -0.2795468, 2.509476
1416978099358, 0.312973, -0.2779846, 2.510347
1416978099393, 0.3202446, -0.2766283, 2.511972
1416978099425, 0.3331528, -0.2748079, 2.512724
1416978099460, 0.3438869, -0.2741461, 2.514306
1416978099491, 0.3567526, -0.2747307, 2.516731
1416978099528, 0.374642, -0.2763451, 2.519972
1416978099558, 0.3923011, -0.2777051, 2.521402
1416978099591, 0.4108045, -0.2819853, 2.525041
1416978099626, 0.4352496, -0.2868723, 2.530153
1416978099660, 0.459058, -0.2929691, 2.532607
1416978099691, 0.4889645, -0.3018027, 2.537496
1416978099727, 0.5171343, -0.3096427, 2.539788
1416978099759, 0.5510919, -0.3187119, 2.543247
1416978099793, 0.5891644, -0.3278762, 2.547692
1416978099827, 0.626347, -0.337065, 2.553089
1416978099858, 0.6633164, -0.3418969, 2.55445
1416978099890, 0.6922674, -0.3425184, 2.562407
1416978099927, 0.7186916, -0.3377904, 2.56947
1416978099958, 0.7480622, -0.3307991, 2.584328
1416978099991, 0.7676358, -0.3239788, 2.593652
1416978100024, 0.7922142, -0.312989, 2.59933
1416978100057, 0.8084401, -0.3093898, 2.606679
1416978100090, 0.823844, -0.3010164, 2.613444
