Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1416978062123,-13,24,-2185,1,1,-2,833638,-118729542,-1067120868,8784221,29306
1416978062123,-12,36,-2176,-1,-2,-1,830522,-118729159,-1067120925,8782781,29307
1416978062131,-15,36,-2175,0,0,0,830584,-118731638,-1067120627,8785380,29308
1416978062131,-12,27,-2176,1,1,-1,834198,-118731294,-1067120621,8790462,29309
1416978062146,-12,29,-2183,1,1,0,837294,-118733795,-1067120307,8794474,29310
1416978062147,-10,28,-2189,-1,-1,-1,834437,-118733410,-1067120335,8796504,29311
1416978062150,-14,25,-2170,-1,-1,0,833822,-118735894,-1067120070,8795269,29312
1416978062150,-12,30,-2190,-1,-1,-1,833686,-118735533,-1067120123,8793647,29313
1416978062170,-23,35,-2187,0,0,-1,836212,-118735197,-1067120170,8792312,29314
1416978062170,-18,31,-2179,0,1,-1,840477,-118734847,-1067120189,8794292,29315
1416978062173,-11,34,-2170,0,0,-2,843778,-118731662,-1067120551,8793018,29316
1416978062173,-14,32,-2188,0,1,-1,846550,-118731324,-1067120570,8795073,29317
1416978062180,-20,29,-2187,0,1,-1,849659,-118730983,-1067120591,8796803,29318
1416978062180,-19,39,-2183,-1,-1,-1,850306,-118730616,-1067120642,8795556,29319
1416978062196,-18,36,-2200,-1,-1,-1,848443,-118730223,-1067120661,8798722,29320
1416978062196,-8,35,-2181,-1,-1,-2,848961,-118727014,-1067121021,8798336,29321
1416978062199,-11,26,-2185,-1,-1,-1,848214,-118726658,-1067121063,8798005,29322
1416978062199,-19,26,-2178,0,0,-1,850555,-118726324,-1067121114,8796199,29323
1416978062220,-18,31,-2181,0,0,-2,851379,-118723113,-1067121460,8797455,29324
1416978062220,-11,35,-2188,-1,-1,0,849259,-118725563,-1067121171,8799655,29325
1416978062223,-20,35,-2179,0,0,0,849173,-118728043,-1067120875,8802112,29326
1416978062223,-13,29,-2178,0,1,0,853040,-118730537,-1067120577,8804147,29327
1416978062230,-17,32,-2181,0,1,-1,855983,-118730198,-1067120601,8805537,29328
1416978062230,-10,26,-2186,-1,-1,0,853751,-118732649,-1067120311,8807869,29329
1416978062245,-9,27,-2174,0,1,0,856258,-118735155,-1067120022,8808914,29330
1416978062245,-12,25,-2177,-1,-2,-1,852680,-118734776,-1067120075,8807908,29331
1416978062249,-21,28,-2188,-1,-2,-1,849445,-118734394,-1067120131,8806608,29332
1416978062249,-13,33,-2188,-1,-1,0,850178,-118736867,-1067119867,8805219,29333
1416978062270,-8,32,-2188,0,0,-1,850333,-118736504,-1067119889,8807397,29334
1416978062270,-18,30,-2176,-1,-2,-1,844175,-118736099,-1067119916,8810151,29335
1416978062273,-12,31,-2196,-1,-1,-1,842069,-118735708,-1067119944,8812229,29336
1416978062273,-14,20,-2186,-1,-2,-1,838919,-118735325,-1067119994,8811628,29337
1416978062281,-20,37,-2190,-1,-1,-2,838733,-118732122,-1067120369,8809346,29338
1416978062281,-18,30,-2183,1,1,-1,842970,-118731773,-1067120363,8814440,29339
1416978062315,-19,19,-2181,0,1,-2,846571,-118728586,-1067120703,8815867,29340
1416978062315,-22,33,-2178,-1,-1,-1,846961,-118728221,-1067120764,8813404,29341
1416978062318,-25,38,-2166,-1,-1,-1,847914,-118727851,-1067120810,8812632,29342
1416978062318,-12,39,-2177,-1,-1,-1,849306,-118727477,-1067120852,8812460,29343
1416978062320,-14,25,-2184,0,1,0,852241,-118729979,-1067120550,8815096,29344
1416978062320,-15,35,-2181,0,-1,-2,849908,-118726748,-1067120875,8819433,29345
1416978062323,-10,31,-2171,0,0,-2,850362,-118723540,-1067121212,8821835,29346
1416978062323,-21,28,-2184,-1,-1,0,847259,-118725998,-1067120922,8824153,29347
1416978062331,-18,32,-2182,-1,-2,-1,845177,-118725606,-1067120976,8823078,29348
1416978062331,-23,35,-2176,-1,-1,0,845599,-118728082,-1067120707,8822228,29349
1416978062349,-8,22,-2179,0,0,-1,847019,-118727709,-1067120728,8824532,29350
1416978062349,-16,32,-2182,-1,-1,-2,846118,-118724512,-1067121101,8822587,29351
1416978062351,-24,37,-2198,-1,-2,0,843452,-118726966,-1067120834,8822080,29352
1416978062351,-12,37,-2189,-1,-1,-1,844703,-118726594,-1067120878,8821729,29353
1416978062373,-17,33,-2178,-1,0,-1,847003,-118726259,-1067120940,8818404,29354
1416978062373,-20,28,-2179,0,0,-1,850181,-118725918,-1067120984,8817382,29355
1416978062377,-19,29,-2182,-1,-1,0,848268,-118728366,-1067120699,8819178,29356
1416978062377,-18,31,-2191,-1,-1,-2,846292,-118725132,-1067121044,8821100,29357
1416978062380,-12,31,-2186,-1,-1,0,846698,-118727608,-1067120777,8820109,29358
1416978062380,-14,21,-2187,-1,-2,-1,843548,-118727225,-1067120826,8819525,29359
1416978062399,-12,31,-2194,-2,-1,-1,843033,-118726867,-1067120908,8814522,29360
1416978062399,-6,35,-2199,-1,-3,-2,837063,-118723618,-1067121277,8814238,29361
1416978062401,-18,31,-2186,-2,-2,-1,832913,-118723243,-1067121345,8811364,29362
1416978062401,-14,32,-2175,-1,-2,-2,830532,-118720012,-1067121712,8810700,29363
1416978062440,-13,32,-2188,-1,-1,-1,830493,-118719650,-1067121759,8809922,29364
1416978062440,-16,30,-2181,0,1,0,833464,-118722152,-1067121464,8811661,29365
1416978062441,-9,31,-2179,0,0,-1,836484,-118721812,-1067121511,8810280,29366
1416978062441,-21,27,-2183,-1,-2,0,832946,-118724273,-1067121244,8809758,29367
1416978062444,-19,33,-2181,-1,-3,-2,828038,-118721016,-1067121617,8808883,29368
1416978062444,-9,29,-2181,-1,-1,-1,828629,-118720649,-1067121664,8808148,29369
1416978062447,-18,36,-2194,-1,-1,-1,827933,-118720293,-1067121713,8807059,29370
1416978062447,-20,22,-2185,1,1,-1,831914,-118719946,-1067121707,8812051,29371
1416978062463,-13,29,-2181,0,0,0,832767,-118722419,-1067121425,8812782,29372
1416978062463,-11,29,-2188,0,1,0,835696,-118724921,-1067121133,8814163,29373
1416978062465,-22,30,-2172,-1,-1,1,835194,-118730246,-1067120551,8813033,29374
1416978062465,-18,27,-2186,0,0,-1,838954,-118729900,-1067120598,8811588,29375
1416978062469,-12,35,-2182,-1,-1,1,836761,-118735193,-1067119997,8813279,29376
1416978062469,-16,28,-2170,0,1,-1,839671,-118734854,-1067120015,8815410,29377
1416978062487,-20,25,-2176,-1,-1,0,839797,-118737332,-1067119750,8814122,29378
1416978062487,-18,29,-2183,0,0,-1,840713,-118736963,-1067119781,8815238,29379
1416978062490,-13,32,-2193,-2,-1,-2,840826,-118733758,-1067120171,8811173,29380
1416978062490,-14,32,-2185,-1,0,-2,843205,-118730581,-1067120555,8807213,29381
1416978062511,-15,29,-2174,0,0,-1,843475,-118730217,-1067120578,8809259,29382
1416978062512,-16,22,-2169,-1,-2,-1,840670,-118729831,-1067120631,8808417,29383
1416978062514,-4,35,-2185,0,0,0,841030,-118732308,-1067120348,8809237,29384
1416978062514,-18,34,-2182,0,1,-1,842951,-118731977,-1067120365,8811473,29385
1416978062521,-18,20,-2182,-1,0,-2,845974,-118728794,-1067120748,8807712,29386
1416978062521,-15,26,-2187,1,0,0,846863,-118731267,-1067120444,8811074,29387
1416978062536,-6,39,-2179,-1,-1,-1,844329,-118730879,-1067120476,8812678,29388
1416978062536,-16,36,-2178,-1,-1,-1,843392,-118730525,-1067120514,8812864,29389
1416978062539,-31,24,-2174,-1,-1,-2,841146,-118727293,-1067120852,8815701,29390
1416978062539,-15,26,-2183,0,0,-1,843404,-118726913,-1067120886,8816546,29391
1416978062561,-16,32,-2186,0,-1,1,841142,-118732207,-1067120262,8821001,29392
1416978062561,-18,38,-2175,-1,-1,1,838770,-118737501,-1067119655,8823331,29393
1416978062564,-18,30,-2183,0,0,0,839595,-118739974,-1067119357,8826076,29394
1416978062564,-16,30,-2196,0,0,0,842835,-118742473,-1067119088,8824659,29395
1416978062570,-15,25,-2182,-1,-2,-1,840164,-118742086,-1067119140,8823874,29396
1416978062570,-23,27,-2190,-1,-2,-1,837305,-118741701,-1067119196,8822516,29397
1416978062586,-9,33,-2180,-2,-1,0,837961,-118744174,-1067118957,8818123,29398
1416978062586,-19,25,-2184,-1,-1,-1,837315,-118743817,-1067119002,8817523,29399
1416978062590,-19,37,-2180,1,2,-1,844108,-118743494,-1067119005,8820844,29400
1416978062590,-25,31,-2177,-1,-2,-1,841905,-118743103,-1067119050,8820915,29401
1416978062613,-16,27,-2177,-1,-1,-1,843203,-118742730,-1067119099,8819855,29402
1416978062613,-12,23,-2180,-1,-2,0,840471,-118745185,-1067118837,8818744,29403
1416978062615,-6,28,-2185,-1,-3,-1,834372,-118744780,-1067118897,8817503,29404
1416978062615,-16,32,-2181,0,0,-1,833605,-118744425,-1067118923,8819161,29405
1416978062619,-17,27,-2190,-1,0,0,836312,-118746928,-1067118676,8815184,29406
1416978062619,-16,23,-2185,-1,-1,0,836545,-118749405,-1067118412,8813718,29407
1416978062663,-14,30,-2172,0,0,-1,836940,-118749040,-1067118445,8814625,29408
1416978062663,-22,29,-2191,0,-1,-1,834662,-118748651,-1067118449,8819605,29409
1416978062665,-26,20,-2176,0,-1,-1,833354,-118748254,-1067118455,8824311,29410
1416978062665,-17,27,-2203,-1,-2,0,831763,-118750699,-1067118202,8822200,29411
1416978062668,-17,34,-2178,-1,-2,-1,829178,-118750311,-1067118257,8821019,29412
1416978062668,-20,34,-2183,-1,-1,-1,829536,-118749946,-1067118302,8820436,29413
1416978062671,-15,24,-2190,-2,-2,0,827082,-118752398,-1067118057,8817278,29414
1416978062671,-7,31,-2178,-2,-2,-1,823898,-118752015,-1067118138,8812941,29415
1416978062673,-15,31,-2180,-1,-1,-1,822986,-118751660,-1067118185,8812129,29416
1416978062673,-15,28,-2182,-1,-3,-1,817375,-118751250,-1067118237,8811836,29417
1416978062687,-21,17,-2188,0,0,-1,817727,-118750886,-1067118265,8813380,29418
1416978062687,-7,32,-2184,0,0,1,818619,-118756201,-1067117672,8813476,29419
1416978062691,-14,43,-2194,0,1,0,820857,-118758709,-1067117376,8815303,29420
1416978062691,-16,30,-2173,0,0,-1,821287,-118758344,-1067117388,8818683,29421
1416978062712,-22,31,-2189,0,0,-2,821812,-118755136,-1067117730,8820472,29422
1416978062712,-15,41,-2180,0,1,-1,825906,-118754788,-1067117753,8821955,29423
1416978062713,-19,31,-2185,-1,-2,-1,823274,-118754401,-1067117793,8822574,29424
1416978062714,-8,33,-2186,-1,-1,-1,821315,-118754009,-1067117820,8824737,29425
1416978062722,-10,18,-2186,-1,-1,-1,820553,-118753653,-1067117866,8824136,29426
1416978062722,-14,32,-2182,-2,-1,-1,819516,-118753299,-1067117950,8818817,29427
1416978062737,-11,36,-2175,0,0,0,822300,-118755802,-1067117678,8817707,29428
1416978062737,-17,32,-2189,-1,-1,-1,819426,-118755417,-1067117699,8820619,29429
1416978062740,-16,34,-2184,0,2,-1,825760,-118755097,-1067117719,8821977,29430
1416978062740,-8,27,-2193,0,1,-1,829155,-118754754,-1067117738,8823921,29431
1416978062762,-17,21,-2194,-1,-1,-1,828305,-118754399,-1067117790,8822566,29432
1416978062762,-18,35,-2187,0,0,-1,828799,-118754033,-1067117825,8823189,29433
1416978062763,-11,32,-2177,0,0,-1,829609,-118753665,-1067117846,8825538,29434
1416978062763,-16,34,-2192,1,1,-1,832676,-118753325,-1067117843,8830157,29435
1416978062771,-12,32,-2189,0,0,0,835725,-118755826,-1067117570,8829240,29436
1416978062771,-14,32,-2176,0,-1,-1,833226,-118755438,-1067117572,8834452,29437
1416978062786,-16,36,-2197,1,2,-1,839502,-118755119,-1067117567,8838711,29438
1416978062786,-10,37,-2172,0,1,0,842891,-118757617,-1067117269,8840869,29439
1416978062790,-18,33,-2179,-1,0,0,844925,-118760126,-1067117015,8837598,29440
1416978062791,-11,30,-2199,-2,-1,-1,845069,-118759762,-1067117085,8834026,29441
1416978062812,-3,33,-2175,-1,-1,-2,844645,-118756561,-1067117450,8832980,29442
1416978062812,-24,33,-2182,-1,-2,-1,840415,-118756187,-1067117497,8832782,29443
1416978062814,-19,24,-2187,-1,-2,-2,838798,-118752949,-1067117862,8832279,29444
1416978062814,-18,32,-2172,-1,-2,-1,836418,-118752560,-1067117920,8830728,29445
1416978062820,-16,33,-2185,-1,0,-2,839419,-118749378,-1067118305,8826731,29446
1416978062821,-12,24,-2186,-2,-1,0,839295,-118751858,-1067118059,8823182,29447
1416978062837,-19,24,-2181,-1,0,-2,841443,-118748683,-1067118451,8818257,29448
1416978062837,-18,29,-2188,1,0,-1,842537,-118748313,-1067118460,8822093,29449
1416978062840,-25,29,-2189,-1,-1,-1,842941,-118747948,-1067118510,8820859,29450
1416978062841,-13,42,-2180,-2,-1,-1,843892,-118747578,-1067118585,8816686,29451
1416978062861,-15,32,-2182,0,0,1,846655,-118752923,-1067117987,8816830,29452
1416978062861,-13,30,-2174,-1,-1,0,846707,-118755402,-1067117718,8816024,29453
1416978062864,-17,33,-2186,0,1,0,849645,-118757904,-1067117424,8817542,29454
1416978062864,-16,28,-2195,0,0,0,852797,-118760404,-1067117152,8816507,29455
1416978062870,-12,25,-2175,0,0,1,853204,-118765722,-1067116547,8818012,29456
1416978062870,-19,31,-2188,0,0,0,853105,-118768202,-1067116261,8819240,29457
1416978062886,-20,34,-2182,-1,-1,-1,853655,-118767835,-1067116310,8818240,29458
1416978062886,-14,33,-2167,0,0,-1,857213,-118767490,-1067116353,8817292,29459
1416978062890,-28,30,-2184,-1,0,-1,859702,-118767154,-1067116420,8813493,29460
1416978062891,-14,27,-2180,-3,-1,0,860689,-118769624,-1067116202,8806576,29461
1416978062911,-24,29,-2178,-1,-1,-1,858041,-118769237,-1067116232,8808333,29462
1416978062912,-16,32,-2179,-1,-2,0,853788,-118771658,-1067115948,8810521,29463
1416978062914,-20,26,-2179,-1,-1,0,853960,-118774136,-1067115679,8809710,29464
1416978062914,-16,32,-2177,-1,-1,0,854542,-118776610,-1067115416,8808105,29465
1416978062922,-12,27,-2190,-1,1,-1,860104,-118776296,-1067115482,8803823,29466
1416978062922,-14,30,-2182,0,1,-1,862891,-118775958,-1067115508,8804956,29467
1416978062936,-12,31,-2185,-1,-1,0,862784,-118778438,-1067115241,8803923,29468
1416978062936,-15,29,-2202,0,0,0,862760,-118780918,-1067114949,8805878,29469
1416978062940,-17,32,-2181,-1,-2,0,859917,-118783374,-1067114685,8804983,29470
1416978062940,-16,37,-2184,-1,-1,0,860208,-118785851,-1067114416,8804158,29471
1416978062962,-6,27,-2180,0,0,0,860761,-118788326,-1067114118,8806799,29472
1416978062962,-15,25,-2181,0,1,0,862787,-118790836,-1067113827,8808035,29473
1416978062964,-17,39,-2177,0,0,-1,865601,-118790498,-1067113878,8806054,29474
1416978062964,-10,34,-2187,0,0,0,866303,-118792972,-1067113579,8808941,29475
1416978062970,-7,25,-2187,-2,-1,0,865439,-118795458,-1067113330,8805602,29476
1416978062970,-9,32,-2176,-1,-1,-2,864445,-118792262,-1067113700,8804034,29477
1416978062986,-15,18,-2185,-1,-2,-1,858405,-118791856,-1067113727,8806802,29478
1416978062986,-11,37,-2168,-1,-2,-2,855464,-118788629,-1067114107,8804581,29479
1416978062990,-9,29,-2175,-1,-1,-1,852588,-118788244,-1067114127,8807637,29480
1416978062990,-16,35,-2193,-1,-1,-2,851905,-118785045,-1067114492,8806557,29481
1416978063013,-17,36,-2182,-2,-2,-1,848982,-118784660,-1067114562,8803562,29482
1416978063013,-10,30,-2168,-1,-1,-1,849358,-118784295,-1067114605,8803226,29483
1416978063015,-14,32,-2189,0,0,-1,849108,-118783935,-1067114630,8805117,29484
1416978063015,-13,30,-2183,-1,-2,-1,846216,-118783550,-1067114679,8804630,29485
1416978063019,-15,39,-2175,-1,0,0,848520,-118786057,-1067114433,8800451,29486
1416978063019,-12,39,-2186,-1,-1,0,846144,-118788509,-1067114135,8803689,29487
1416978063036,-18,36,-2192,-1,-2,0,843080,-118790966,-1067113860,8804102,29488
1416978063036,-12,34,-2178,-2,-1,-1,843263,-118790602,-1067113927,8800890,29489
1416978063040,-7,33,-2182,-1,-1,-1,842999,-118790242,-1067113972,8800385,29490
1416978063040,-18,33,-2179,-1,0,0,844606,-118792754,-1067113722,8796662,29491
1416978063061,-12,27,-2185,-2,-1,-1,844750,-118792390,-1067113791,8793111,29492
1416978063062,-10,32,-2179,-1,-1,1,844341,-118797715,-1067113210,8791737,29493
1416978063063,-16,30,-2178,-1,0,-1,846328,-118797383,-1067113277,8787858,29494
1416978063063,-20,26,-2177,0,0,-1,849342,-118797043,-1067113324,8786496,29495
1416978063070,-14,28,-2191,0,0,-1,850268,-118796674,-1067113354,8787747,29496
1416978063070,-5,26,-2190,0,0,-2,853027,-118793494,-1067113719,8786137,29497
1416978063087,-14,32,-2188,-2,-1,-1,851467,-118793144,-1067113794,8781884,29498
1416978063087,-13,37,-2184,-2,-3,-2,845439,-118789895,-1067114186,8778884,29499
1416978063090,-17,28,-2180,0,0,0,848155,-118792398,-1067113909,8778420,29500
1416978063090,-19,29,-2193,0,2,-1,854422,-118792078,-1067113932,8779324,29501
1416978063112,-17,37,-2177,-1,-2,0,852079,-118794530,-1067113668,8778406,29502
1416978063112,-9,36,-2185,-1,-1,-2,852491,-118791322,-1067114027,8778213,29503
1416978063113,-10,31,-2184,0,0,0,854697,-118793830,-1067113750,8777679,29504
1416978063113,-5,32,-2192,0,1,-1,857296,-118793494,-1067113772,8779357,29505
1416978063122,-2,22,-2189,0,0,-1,858974,-118793165,-1067113815,8778368,29506
1416978063122,-11,21,-2175,0,0,-1,860144,-118792840,-1067113868,8776194,29507
1416978063137,-12,29,-2177,-1,-2,-1,856728,-118792459,-1067113928,8774436,29508
1416978063137,-7,30,-2177,-1,-1,-1,856389,-118792100,-1067113977,8773330,29509
1416978063140,-18,34,-2180,-1,-1,-2,852945,-118788878,-1067114320,8775573,29510
1416978063140,-18,30,-2177,-1,-2,-1,850573,-118788489,-1067114367,8775311,29511
1416978063161,-15,34,-2181,0,0,-2,851330,-118785279,-1067114710,8777086,29512
1416978063162,-14,29,-2186,-1,-1,-2,851454,-118782074,-1067115071,8776544,29513
1416978063164,-15,30,-2178,1,1,-1,854836,-118781732,-1067115071,8780758,29514
1416978063164,-17,33,-2180,-1,-1,-1,854880,-118781370,-1067115120,8779729,29515
1416978063173,-12,29,-2190,0,0,-1,858054,-118781029,-1067115164,8778723,29516
1416978063173,-14,31,-2192,0,0,0,858004,-118783509,-1067114874,8780433,29517
1416978063186,-6,32,-2196,0,0,-1,858251,-118783145,-1067114898,8782356,29518
1416978063186,-15,29,-2192,-1,-1,-1,854683,-118782766,-1067114923,8784818,29519
1416978063190,-13,33,-2176,0,0,-2,855051,-118779559,-1067115266,8786475,29520
1416978063190,-6,34,-2192,0,0,-1,857732,-118779222,-1067115309,8785528,29521
1416978063213,-14,38,-2193,-1,-1,0,856694,-118781710,-1067115037,8785087,29522
1416978063213,-9,23,-2185,-1,-1,-1,854196,-118781322,-1067115056,8788184,29523
1416978063215,-13,24,-2179,1,0,0,854013,-118783803,-1067114749,8792043,29524
1416978063215,-15,31,-2191,1,0,-1,854362,-118783439,-1067114756,8795978,29525
1416978063219,-13,30,-2176,0,0,0,854711,-118785916,-1067114465,8797883,29526
1416978063219,-12,33,-2191,0,1,-1,857668,-118785577,-1067114487,8799403,29527
1416978063237,-19,27,-2174,0,0,-1,857696,-118785215,-1067114510,8801592,29528
1416978063237,-14,31,-2179,-1,0,-1,860718,-118784875,-1067114583,8796979,29529
1416978063240,-11,35,-2176,-1,-1,-1,858125,-118784488,-1067114610,8799236,29530
1416978063240,-17,22,-2183,0,1,-1,860903,-118784150,-1067114627,8801399,29531
1416978063288,-19,29,-2191,0,2,0,867056,-118786673,-1067114340,8801548,29532
1416978063289,-19,22,-2180,1,0,-1,868204,-118786302,-1067114344,8805988,29533
1416978063290,-12,28,-2183,1,0,-1,869258,-118785932,-1067114355,8809585,29534
1416978063290,-13,40,-2186,-1,0,-1,871424,-118785599,-1067114426,8805168,29535
1416978063293,-13,29,-2184,-1,-1,-1,871350,-118785237,-1067114465,8805370,29536
1416978063293,-14,41,-2175,0,1,-1,874284,-118784898,-1067114489,8806747,29537
1416978063296,-16,24,-2175,0,-1,0,872115,-118787349,-1067114166,8813083,29538
1416978063296,-22,28,-2173,-1,-1,0,872169,-118789828,-1067113904,8811293,29539
1416978063313,-18,30,-2180,0,0,-1,873357,-118789456,-1067113933,8812759,29540
1416978063314,-13,28,-2175,0,1,-1,876729,-118789073,-1067113963,8813950,29541
1416978063316,-17,33,-2171,0,0,-1,876615,-118788672,-1067113996,8815289,29542
1416978063316,-17,35,-2193,-2,-1,1,876384,-118793954,-1067113440,8811518,29543
1416978063318,-7,34,-2165,0,0,-1,879382,-118793574,-1067113488,8810471,29544
1416978063318,-15,31,-2174,1,0,-1,878928,-118793176,-1067113491,8815496,29545
1416978063321,-11,25,-2187,0,0,-1,879100,-118792772,-1067113522,8817179,29546
1416978063321,-15,27,-2203,-1,-1,-1,878378,-118792376,-1067113583,8815307,29547
1416978063335,-11,31,-2184,0,0,0,878467,-118794814,-1067113302,8816440,29548
1416978063335,-20,37,-2186,0,0,-1,880671,-118794440,-1067113353,8814999,29549
1416978063339,-21,35,-2182,-1,-2,-1,878381,-118794009,-1067113405,8814803,29550
