Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417476539749,-20,39,-2142,-1,-1,-2,8129438,266576271,-1039983114,15087568,11717
1417476539763,-21,36,-2152,-1,-1,-3,8124916,266582469,-1039981584,15085899,11718
1417476539763,-13,45,-2149,0,-1,-2,8119840,266585926,-1039980727,15086657,11719
1417476539767,-22,47,-2151,0,-2,-1,8110725,266586630,-1039980604,15087572,11720
1417476539767,-23,34,-2163,-1,-1,-2,8106149,266590048,-1039979773,15086916,11721
1417476539794,-21,33,-2152,-1,-1,-2,8102073,266593489,-1039978955,15084688,11722
1417476539794,-20,46,-2157,-1,-1,-1,8097770,266594159,-1039978851,15082339,11723
1417476539798,-19,46,-2165,0,0,-2,8095749,266597537,-1039978003,15082193,11724
1417476539798,-16,44,-2155,-1,-2,-3,8091575,266603702,-1039976509,15078486,11725
1417476539815,-13,32,-2146,-1,-1,-2,8086372,266607119,-1039975691,15077276,11726
1417476539815,-23,50,-2145,0,-2,0,8077639,266605075,-1039976292,15076666,11727
1417476539818,-25,57,-2145,-1,-2,-2,8070349,266608530,-1039975476,15075717,11728
1417476539818,-18,55,-2145,0,0,-1,8068586,266609125,-1039975317,15077112,11729
1417476539820,-13,45,-2153,-1,-1,-1,8063274,266609756,-1039975193,15077341,11730
1417476539820,-18,40,-2155,0,-1,0,8056909,266607651,-1039975758,15078979,11731
1417476539823,-20,37,-2138,-1,-2,-1,8052758,266608286,-1039975691,15074602,11732
1417476539824,-13,47,-2141,-1,-2,-1,8048973,266608927,-1039975623,15069986,11733
1417476539848,-17,50,-2150,-2,-1,-1,8047514,266609483,-1039975575,15064289,11734
1417476539848,-24,40,-2148,-1,-2,-3,8043028,266615639,-1039974078,15061063,11735
1417476539863,-23,37,-2152,-1,-1,-3,8038986,266621840,-1039972540,15059630,11736
1417476539863,-16,50,-2161,-1,-1,-1,8034832,266622506,-1039972427,15057835,11737
1417476539866,-20,46,-2153,-1,-1,-1,8029422,266623144,-1039972312,15057357,11738
1417476539866,-11,48,-2155,-1,-3,0,8022534,266621042,-1039972966,15053090,11739
1417476539872,-18,47,-2152,-1,-1,-3,8016682,266627216,-1039971441,15052198,11740
1417476539872,-25,44,-2155,-1,-3,-1,8009571,266627879,-1039971387,15047974,11741
1417476539874,-13,42,-2146,-1,-1,-1,8005451,266628537,-1039971263,15047078,11742
1417476539874,-21,43,-2151,-1,-1,-2,8000009,266631954,-1039970451,15045582,11743
1417476539896,-20,37,-2146,-1,-2,-1,7992681,266632648,-1039970356,15043747,11744
1417476539896,-18,45,-2153,-1,-1,-2,7988240,266636081,-1039969537,15041868,11745
1417476539915,-25,42,-2156,-1,-2,-1,7983972,266636707,-1039969464,15038115,11746
1417476539915,-10,44,-2152,-1,-1,-2,7979964,266640137,-1039968632,15036958,11747
1417476539918,-14,40,-2156,0,-2,-1,7970582,266640839,-1039968513,15037675,11748
1417476539918,-15,43,-2142,-1,-2,-1,7962511,266641531,-1039968433,15035251,11749
1417476539920,-15,53,-2149,1,-2,-1,7953078,266642261,-1039968266,15038806,11750
1417476539920,-22,45,-2158,0,-2,-2,7944078,266645723,-1039967419,15040746,11751
1417476539924,-13,41,-2148,-1,-2,-1,7936823,266646415,-1039967320,15039160,11752
1417476539924,-13,34,-2146,-1,-2,-2,7928673,266649874,-1039966529,15036831,11753
1417476539949,-13,48,-2151,-1,-1,-2,7923515,266653304,-1039965724,15034380,11754
1417476539949,-16,53,-2151,-1,-2,-2,7915150,266656751,-1039964926,15032883,11755
1417476539963,-22,47,-2160,-1,-3,-2,7904225,266660234,-1039964138,15031370,11756
1417476539964,-15,39,-2160,-1,-2,-2,7896965,266663693,-1039963326,15030001,11757
1417476539966,-19,44,-2155,-1,-2,-2,7892594,266667096,-1039962553,15025397,11758
1417476539966,-19,42,-2145,0,0,-2,7894099,266670415,-1039961726,15022956,11759
1417476539968,-20,55,-2161,-1,-1,-1,7892874,266671008,-1039961631,15019622,11760
1417476539968,-22,47,-2166,0,0,-3,7890710,266677141,-1039960061,15020553,11761
1417476539973,-23,47,-2154,1,0,-2,7888275,266680542,-1039959167,15023359,11762
1417476539973,-15,47,-2142,0,0,-2,7886692,266683922,-1039958311,15023466,11763
1417476539996,-19,47,-2140,0,0,-1,7884131,266684523,-1039958177,15023389,11764
1417476539996,-14,48,-2144,0,-1,-1,7878575,266685189,-1039958018,15025501,11765
1417476539998,-17,47,-2143,-1,-1,-2,7876614,266688536,-1039957215,15022714,11766
1417476539999,-23,43,-2137,-1,-2,-3,7872318,266694697,-1039955719,15019173,11767
1417476540013,-14,36,-2154,-1,-2,-1,7865319,266695393,-1039955618,15017461,11768
1417476540014,-10,29,-2150,-1,-4,-1,7855368,266696110,-1039955601,15011094,11769
1417476540016,-10,45,-2153,-1,-2,-1,7847224,266696815,-1039955537,15007260,11770
1417476540016,-12,29,-2145,-1,-2,-2,7838626,266700265,-1039954745,15005319,11771
1417476540024,-18,33,-2157,-1,-3,-1,7827969,266701012,-1039954698,15000856,11772
1417476540024,-19,48,-2157,-1,-3,-1,7821373,266701699,-1039954657,14994959,11773
1417476540091,-19,43,-2152,-1,-2,-1,7813728,266702383,-1039954558,14993667,11774
1417476540091,-21,51,-2152,-1,-2,-2,7806290,266705845,-1039953753,14991772,11775
1417476540093,-21,43,-2148,-1,-3,-1,7799519,266706505,-1039953687,14988150,11776
1417476540093,-14,48,-2151,-1,-1,-1,7798545,266707099,-1039953587,14985005,11777
1417476540097,-21,55,-2156,-1,-2,0,7793761,266704948,-1039954224,14981546,11778
1417476540097,-20,34,-2151,-1,-2,-2,7789675,266708332,-1039953422,14979085,11779
1417476540099,-13,39,-2152,-1,-2,-1,7786088,266708979,-1039953355,14974111,11780
1417476540099,-20,44,-2152,-1,-2,-2,7781546,266712380,-1039952583,14969501,11781
1417476540114,-19,45,-2152,-1,-2,-2,7774213,266715841,-1039951775,14967769,11782
1417476540114,-13,46,-2152,0,0,-1,7772231,266716450,-1039951637,14967568,11783
1417476540143,-11,37,-2152,-1,-2,-2,7764000,266719901,-1039950838,14965862,11784
1417476540143,-19,43,-2158,-1,-1,-2,7758579,266723324,-1039950031,14963724,11785
1417476540145,-21,48,-2170,0,-3,-2,7747677,266726847,-1039949207,14963881,11786
1417476540145,-15,44,-2152,-1,-2,-2,7740325,266730303,-1039948393,14962601,11787
1417476540148,-23,41,-2140,-1,-1,-2,7735181,266733719,-1039947572,14961429,11788
1417476540148,-21,35,-2141,-1,-1,-2,7731114,266737149,-1039946741,14960185,11789
1417476540164,-16,47,-2143,-1,-2,-1,7727662,266737796,-1039946669,14955407,11790
1417476540164,-22,53,-2145,0,0,-1,7725297,266738399,-1039946532,14955391,11791
1417476540193,-7,43,-2151,0,0,-2,7723506,266741768,-1039945669,14956253,11792
1417476540193,-21,40,-2152,-1,-2,-1,7718112,266742387,-1039945612,14951972,11793
1417476540195,-18,40,-2140,-1,-2,-2,7711053,266745856,-1039944806,14949799,11794
1417476540195,-20,42,-2153,0,-1,-1,7705678,266746532,-1039944654,14951076,11795
1417476540198,-13,53,-2143,-1,-2,-3,7698482,266752766,-1039943137,14949089,11796
1417476540198,-16,50,-2157,-1,-3,0,7687238,266750706,-1039943770,14947594,11797
1417476540215,-17,49,-2161,0,-3,-1,7675757,266751444,-1039943652,14948532,11798
1417476540215,-14,48,-2151,0,-2,-1,7667195,266752145,-1039943513,14950077,11799
1417476540243,-16,46,-2157,-1,-2,-1,7662516,266752764,-1039943438,14946614,11800
1417476540243,-18,41,-2146,-1,-1,-1,7660900,266753348,-1039943343,14943664,11801
1417476540245,-18,39,-2157,0,0,-1,7658988,266753963,-1039943209,14942985,11802
1417476540245,-17,43,-2156,0,0,-2,7657160,266757351,-1039942367,14942008,11803
1417476540248,-14,48,-2148,0,0,-2,7655091,266760731,-1039941523,14941484,11804
1417476540248,-17,36,-2148,-1,-1,-1,7649712,266761370,-1039941408,14940806,11805
1417476540265,-17,38,-2138,-1,-3,-1,7643008,266762051,-1039941362,14935299,11806
1417476540265,-14,40,-2151,-1,-2,0,7638993,266759920,-1039942003,14930800,11807
1417476540293,-19,43,-2153,-2,-2,-2,7635324,266763301,-1039941266,14923597,11808
1417476540293,-14,52,-2156,-2,-3,-2,7629392,266766722,-1039940538,14916194,11809
1417476540295,-15,38,-2158,-1,-1,-1,7623888,266767355,-1039940419,14915981,11810
1417476540295,-15,41,-2154,-1,-1,0,7618896,266765242,-1039941024,14914132,11811
