timestamp  X  Y  Z  
1417476586442, 0.170255, 0.05075575, 4.238577
1417476586475, 0.168417, 0.04961835, 4.238223
1417476586509, 0.1670822, 0.04914575, 4.237549
1417476586540, 0.1683619, 0.05085913, 4.234273
1417476586574, 0.1677527, 0.05045812, 4.232913
1417476586609, 0.1700249, 0.05182123, 4.22823
1417476586641, 0.1713589, 0.05312436, 4.226699
1417476586681, 0.1728279, 0.05416898, 4.225128
1417476586709, 0.1750783, 0.05628667, 4.22429
1417476586740, 0.1759686, 0.05684175, 4.22343
1417476586775, 0.1785588, 0.0577786, 4.220992
1417476586808, 0.1791226, 0.05828661, 4.21979
1417476586841, 0.1813711, 0.05944891, 4.218733
1417476586875, 0.1830408, 0.06036913, 4.217907
1417476586908, 0.186079, 0.06178366, 4.216531
1417476586940, 0.1898519, 0.06386008, 4.215469
1417476586976, 0.1925282, 0.06405356, 4.214874
1417476587010, 0.1941684, 0.06394622, 4.213933
1417476587041, 0.1973195, 0.06441322, 4.213629
1417476587076, 0.2002807, 0.06421457, 4.211993
1417476587108, 0.2025425, 0.06391632, 4.210933
1417476587140, 0.2050282, 0.06397309, 4.210131
1417476587176, 0.2069303, 0.06433066, 4.208725
1417476587209, 0.2096523, 0.06421877, 4.208398
1417476587241, 0.2108715, 0.06410845, 4.207275
1417476587276, 0.212589, 0.06429935, 4.206365
1417476587308, 0.2146281, 0.06413362, 4.205791
1417476587341, 0.2176584, 0.06432847, 4.203859
1417476587375, 0.218418, 0.06470718, 4.203331
1417476587409, 0.2190025, 0.06442054, 4.202684
1417476587440, 0.2211996, 0.06441345, 4.201861
1417476587476, 0.2221784, 0.06464602, 4.200918
1417476587509, 0.2230756, 0.06538253, 4.199979
1417476587540, 0.2232808, 0.0651988, 4.199316
1417476587575, 0.2240482, 0.06514589, 4.197871
1417476587609, 0.2244812, 0.06512146, 4.197131
1417476587640, 0.2251918, 0.06517264, 4.196307
1417476587676, 0.2244166, 0.06558774, 4.194349
1417476587709, 0.2245637, 0.06526764, 4.193627
1417476587741, 0.2243727, 0.06539001, 4.192792
1417476587776, 0.2234307, 0.06540588, 4.1922
1417476587808, 0.2231594, 0.06519612, 4.191912
1417476587841, 0.2227332, 0.06519632, 4.191761
1417476587876, 0.222662, 0.06516599, 4.19167
1417476587909, 0.2226313, 0.0653989, 4.191084
1417476587942, 0.2221771, 0.06558268, 4.190735
1417476587976, 0.2221134, 0.06550437, 4.190138
1417476588009, 0.2221156, 0.0655351, 4.190246
1417476588040, 0.2220456, 0.06560849, 4.190072
1417476588076, 0.2219809, 0.06617037, 4.189373
1417476588109, 0.2220358, 0.06628396, 4.189181
1417476588141, 0.2221892, 0.06632361, 4.188597
1417476588176, 0.2217249, 0.06652959, 4.188541
1417476588209, 0.221112, 0.06647109, 4.188633
1417476588240, 0.2194019, 0.06593734, 4.1885
1417476588276, 0.2181847, 0.06603184, 4.189489
1417476588309, 0.2175397, 0.06613927, 4.18939
1417476588341, 0.2162771, 0.06690077, 4.189587
1417476588376, 0.2155749, 0.06678002, 4.190248
1417476588408, 0.2148372, 0.06637017, 4.190853
1417476588441, 0.2139703, 0.06704807, 4.192156
1417476588476, 0.213715, 0.06705198, 4.192393
1417476588508, 0.2132993, 0.06674634, 4.192966
1417476588541, 0.2127045, 0.0667889, 4.193727
1417476588576, 0.2122325, 0.0666184, 4.194994
1417476588608, 0.2115877, 0.06586569, 4.195787
1417476588643, 0.2111586, 0.06566396, 4.195922
1417476588676, 0.2101175, 0.06502842, 4.196586
1417476588708, 0.2097713, 0.06458488, 4.19721
1417476588741, 0.2095071, 0.06416664, 4.197716
1417476588777, 0.2090674, 0.06396843, 4.198128
1417476588809, 0.2088927, 0.06390831, 4.198479
1417476588841, 0.207384, 0.06259371, 4.199427
1417476588875, 0.2061311, 0.06188007, 4.200109
1417476588909, 0.2058237, 0.06169601, 4.200494
1417476588941, 0.2055402, 0.06197154, 4.200014
1417476588976, 0.2050569, 0.06181722, 4.199485
1417476589009, 0.2050567, 0.06182425, 4.199544
1417476589040, 0.2051493, 0.06232293, 4.199527
1417476589075, 0.2050418, 0.06235407, 4.199424
1417476589109, 0.2050349, 0.06235416, 4.199438
1417476589140, 0.20541, 0.06213196, 4.199272
1417476589176, 0.2055137, 0.06173083, 4.198673
1417476589209, 0.2057633, 0.06192124, 4.198382
1417476589241, 0.2059396, 0.06187953, 4.198307
1417476589277, 0.2060668, 0.06189315, 4.19772
1417476589310, 0.2072797, 0.06133085, 4.197387
