Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417308594683,-58,26,-2147,0,1,-2,5398307,798333476,-717958072,9603749,22449
1417308594705,-55,24,-2160,-1,-1,0,5396497,798332167,-717959529,9604681,22450
1417308594705,-50,24,-2154,-1,-2,0,5396733,798330848,-717961013,9603230,22451
1417308594707,-56,25,-2143,-1,-2,-1,5396587,798331445,-717960376,9601318,22452
1417308594707,-60,27,-2149,-1,-1,-1,5398772,798332011,-717959719,9602193,22453
1417308594715,-47,24,-2156,-1,-1,0,5401070,798330659,-717961186,9603603,22454
1417308594715,-52,24,-2139,0,0,-1,5400457,798331247,-717960512,9605447,22455
1417308594728,-52,23,-2149,0,-1,1,5396190,798328046,-717964074,9607604,22456
1417308594728,-49,17,-2151,-1,-1,-1,5394183,798328657,-717963408,9607714,22457
1417308594732,-61,20,-2156,-1,-1,0,5392454,798327364,-717964868,9607059,22458
1417308594732,-58,24,-2157,-1,-1,0,5391437,798326059,-717966317,9607748,22459
1417308594753,-45,23,-2153,0,0,0,5391714,798324727,-717967758,9610616,22460
1417308594753,-54,20,-2161,-1,-1,-1,5393161,798325303,-717967111,9610283,22461
1417308594756,-54,24,-2162,-1,-2,-1,5389671,798325941,-717966456,9608174,22462
1417308594756,-52,24,-2151,-1,-2,-1,5389851,798326535,-717965815,9606610,22463
1417308594763,-55,24,-2150,-1,-2,-1,5389878,798327130,-717965176,9604887,22464
1417308594763,-49,25,-2142,-1,-1,-1,5392066,798327698,-717964519,9605569,22465
1417308594778,-57,25,-2157,0,0,0,5395561,798326331,-717965981,9607939,22466
1417308594778,-48,23,-2160,0,0,0,5395661,798324998,-717967424,9610798,22467
1417308594782,-46,26,-2148,0,1,0,5397108,798323648,-717968861,9614779,22468
1417308594782,-51,25,-2142,0,0,0,5396214,798322322,-717970316,9616723,22469
1417308594806,-55,33,-2157,0,0,-1,5395860,798322906,-717969638,9619043,22470
1417308594806,-52,29,-2163,-1,-1,-1,5393169,798323504,-717968978,9620235,22471
1417308594808,-50,28,-2154,0,1,-1,5394417,798324058,-717968288,9625057,22472
1417308594808,-57,28,-2157,0,0,0,5393664,798322727,-717969740,9627517,22473
1417308594813,-48,25,-2161,-1,-2,-1,5393728,798323315,-717969099,9626563,22474
1417308594813,-52,29,-2156,1,0,0,5390951,798322003,-717970526,9630487,22475
1417308594828,-59,22,-2152,0,1,0,5392183,798320644,-717971963,9635334,22476
1417308594828,-51,19,-2158,0,1,-1,5394671,798321200,-717971261,9640238,22477
1417308594833,-52,25,-2158,0,-1,1,5390762,798318006,-717974820,9641829,22478
1417308594833,-47,23,-2154,-1,-2,-1,5390686,798318600,-717974182,9640155,22479
1417308594853,-58,24,-2163,-2,-1,-1,5394424,798319160,-717973559,9638078,22480
1417308594853,-52,20,-2152,-1,-1,0,5396817,798317813,-717975027,9639006,22481
1417308594855,-62,25,-2158,0,-2,0,5391018,798316555,-717976474,9638645,22482
1417308594855,-49,30,-2152,-1,-2,-1,5391773,798317142,-717975825,9637895,22483
1417308594862,-51,28,-2149,0,0,-2,5390807,798319634,-717973028,9640398,22484
1417308594863,-56,26,-2151,0,0,-2,5390196,798322127,-717970227,9642926,22485
1417308594878,-49,26,-2160,-1,-2,0,5390344,798320805,-717971712,9641734,22486
1417308594878,-49,21,-2158,-2,-2,0,5392028,798319474,-717973230,9637965,22487
1417308594883,-49,26,-2158,0,0,0,5395872,798318111,-717974690,9639952,22488
1417308594883,-57,21,-2149,-1,-1,0,5397340,798316769,-717976168,9640226,22489
1417308594904,-56,22,-2151,-1,-1,0,5395906,798315466,-717977622,9640629,22490
1417308594905,-51,27,-2152,-1,-2,-1,5392407,798316100,-717976966,9638876,22491
1417308594906,-46,28,-2141,0,0,1,5391807,798312858,-717980542,9641358,22492
1417308594906,-53,27,-2164,-1,-1,-1,5388853,798313468,-717979886,9641331,22493
1417308594911,-49,26,-2163,-1,-1,0,5386520,798312162,-717981349,9641829,22494
1417308594911,-46,30,-2147,-1,-1,-2,5384001,798314684,-717978564,9641849,22495
1417308594928,-57,24,-2143,0,0,-1,5382771,798315266,-717977896,9644100,22496
1417308594929,-53,21,-2159,-1,-1,1,5385086,798312008,-717981489,9644991,22497
1417308594933,-47,21,-2158,-1,-1,1,5383288,798308796,-717985073,9645015,22498
1417308594933,-54,24,-2146,0,0,0,5382932,798307475,-717986523,9646599,22499
1417308594953,-58,28,-2151,0,1,0,5384807,798306120,-717987954,9651229,22500
1417308594953,-51,22,-2156,-1,-1,-1,5382840,798306721,-717987286,9652281,22501
1417308594956,-48,28,-2163,-1,-1,0,5380815,798305422,-717988747,9652193,22502
1417308594956,-46,27,-2145,-1,-1,-1,5382043,798305991,-717988101,9652509,22503
1417308594962,-50,31,-2153,0,0,0,5381067,798304664,-717989556,9654524,22504
1417308594962,-51,25,-2158,-1,-2,-1,5376247,798305294,-717988913,9652955,22505
1417308594978,-47,35,-2161,-1,-1,0,5373946,798303991,-717990377,9653111,22506
1417308594979,-53,19,-2142,0,-1,0,5368262,798302695,-717991827,9655632,22507
1417308594983,-56,22,-2149,1,0,1,5366464,798299474,-717995369,9659561,22508
1417308594983,-57,28,-2152,-1,-2,-1,5362983,798300109,-717994713,9657805,22509
1417308595003,-45,29,-2147,-1,-2,-1,5359030,798300737,-717994060,9656633,22510
1417308595003,-48,23,-2151,0,-1,0,5353758,798299449,-717995506,9658502,22511
1417308595005,-46,22,-2149,0,1,0,5355236,798298099,-717996942,9662479,22512
1417308595006,-49,31,-2160,-1,-1,1,5352793,798294891,-718000534,9661954,22513
1417308595012,-57,32,-2150,-1,-1,0,5349781,798293584,-718002004,9662414,22514
1417308595012,-56,23,-2151,1,1,-1,5349079,798294145,-718001285,9669866,22515
1417308595028,-56,15,-2160,1,0,-1,5347210,798294742,-718000575,9674347,22516
1417308595028,-54,22,-2151,0,-1,-1,5344156,798295373,-717999873,9676017,22517
1417308595032,-46,30,-2145,0,-1,-1,5340304,798295998,-717999179,9678103,22518
1417308595032,-51,22,-2151,0,0,-1,5339099,798296580,-717998510,9680340,22519
1417308595053,-52,24,-2159,0,0,0,5339014,798295255,-717999957,9682374,22520
1417308595053,-55,19,-2159,-1,-2,-2,5339083,798297763,-717997192,9680581,22521
1417308595056,-50,23,-2158,-1,-2,-1,5335797,798298402,-717996534,9678451,22522
1417308595056,-51,27,-2145,-1,-1,0,5337655,798297062,-717998009,9678549,22523
1417308595062,-61,17,-2164,-1,-2,0,5337330,798295743,-717999499,9676975,22524
1417308595062,-46,23,-2155,-1,-2,0,5338734,798294428,-718000972,9675452,22525
1417308595078,-49,25,-2161,0,0,0,5338136,798293105,-718002425,9677100,22526
1417308595078,-55,23,-2157,-1,-1,-2,5339773,798295588,-717999650,9677237,22527
1417308595082,-52,23,-2156,0,0,-2,5339971,798298083,-717996842,9679682,22528
1417308595082,-51,27,-2157,-1,-3,0,5338171,798296794,-717998342,9675717,22529
1417308595112,-45,28,-2161,-2,-2,-2,5340009,798299285,-717995606,9672176,22530
1417308595112,-44,28,-2164,-1,-1,-1,5336974,798299896,-717994952,9671996,22531
1417308595115,-54,26,-2149,-1,-1,-1,5333853,798300508,-717994298,9671718,22532
1417308595115,-55,29,-2160,-1,-2,-1,5333892,798301100,-717993658,9670318,22533
1417308595130,-56,17,-2156,0,-1,-1,5329472,798301717,-717992968,9673059,22534
1417308595130,-52,26,-2145,1,0,1,5328109,798298496,-717996506,9677059,22535
1417308595132,-56,28,-2149,0,0,-1,5327776,798299078,-717995828,9679518,22536
1417308595132,-45,24,-2151,-1,-2,1,5327748,798295843,-717999439,9678493,22537
1417308595134,-46,27,-2150,-1,-1,-1,5329137,798296418,-717998793,9678214,22538
1417308595135,-53,26,-2153,1,0,-1,5326081,798297018,-717998096,9682103,22539
1417308595153,-54,26,-2163,-1,-2,-1,5326036,798297611,-717997458,9680596,22540
1417308595153,-48,26,-2155,-1,-1,-1,5323936,798298218,-717996792,9681072,22541
1417308595156,-49,24,-2159,-1,-1,-1,5321350,798298829,-717996132,9681012,22542
