timestamp  X  Y  Z  
1417308635651, -0.1490848, -0.4174541, 1.182103
1417308635684, -0.1446439, -0.4122691, 1.170433
1417308635717, -0.142861, -0.4126491, 1.173736
1417308635790, -0.1394115, -0.4199881, 1.200601
1417308635794, -0.1385946, -0.4258507, 1.224137
1417308635823, -0.1380148, -0.432974, 1.250848
1417308635852, -0.136734, -0.4440429, 1.271152
1417308635884, -0.1370722, -0.4490736, 1.284569
1417308635918, -0.1390556, -0.4508221, 1.29759
1417308635952, -0.1377448, -0.4507885, 1.31282
1417308635984, -0.135236, -0.4482754, 1.327926
1417308636016, -0.1346211, -0.4462522, 1.345449
1417308636051, -0.1346583, -0.4465112, 1.363122
1417308636083, -0.1355912, -0.4437052, 1.380484
1417308636117, -0.1359127, -0.4425468, 1.395544
1417308636150, -0.1369479, -0.4432978, 1.411138
1417308636185, -0.1363911, -0.4435043, 1.429059
1417308636217, -0.1377901, -0.4433668, 1.4432
1417308636252, -0.1356554, -0.4429675, 1.458982
1417308636285, -0.1341304, -0.4425725, 1.471336
1417308636317, -0.134017, -0.4423899, 1.486442
1417308636351, -0.1329462, -0.4430169, 1.498451
1417308636384, -0.1314087, -0.4444444, 1.51126
1417308636417, -0.1294756, -0.4476449, 1.526289
1417308636451, -0.1259506, -0.4502267, 1.54232
1417308636484, -0.1239764, -0.4528103, 1.556077
1417308636516, -0.1229351, -0.455412, 1.570702
1417308636551, -0.1204963, -0.4585654, 1.590237
1417308636584, -0.116355, -0.4625407, 1.608919
1417308636616, -0.1098644, -0.468369, 1.634532
1417308636651, -0.1046776, -0.4735686, 1.660829
1417308636685, -0.1000254, -0.4809921, 1.688973
1417308636716, -0.09216788, -0.4917073, 1.721661
1417308636751, -0.08779289, -0.5035596, 1.749673
1417308636784, -0.08184166, -0.5194359, 1.78858
1417308636816, -0.07401862, -0.5332013, 1.82133
1417308636851, -0.06718054, -0.548114, 1.859875
1417308636884, -0.06123414, -0.558427, 1.893163
1417308636917, -0.05699488, -0.5638268, 1.930475
1417308636951, -0.0527851, -0.5654602, 1.965811
1417308636984, -0.05305477, -0.5618671, 1.996479
1417308637018, -0.05201241, -0.5532874, 2.026921
1417308637051, -0.05282925, -0.5465884, 2.056246
1417308637084, -0.05200588, -0.5419603, 2.087583
1417308637117, -0.05353256, -0.5447209, 2.115089
1417308637152, -0.05504524, -0.5485142, 2.146738
1417308637184, -0.05464748, -0.5573005, 2.173123
1417308637217, -0.05690336, -0.5674888, 2.211123
1417308637251, -0.06218962, -0.5744694, 2.242236
1417308637284, -0.0648302, -0.5873039, 2.280132
1417308637316, -0.06618069, -0.5995273, 2.323795
1417308637354, -0.07289585, -0.6101682, 2.360049
1417308637384, -0.07354906, -0.6160342, 2.391744
1417308637416, -0.07782161, -0.6213686, 2.426304
1417308637451, -0.07941604, -0.6211905, 2.447571
1417308637483, -0.08241968, -0.6179848, 2.47914
1417308637516, -0.08216789, -0.6159069, 2.500353
1417308637551, -0.0804735, -0.6115254, 2.531842
1417308637584, -0.07846985, -0.6106941, 2.553506
1417308637616, -0.07559128, -0.6115569, 2.576701
1417308637652, -0.075091, -0.6169872, 2.601506
1417308637684, -0.07416321, -0.624917, 2.624847
1417308637716, -0.07145786, -0.6309454, 2.648048
1417308637751, -0.06981023, -0.6413487, 2.674817
1417308637783, -0.0687235, -0.6493897, 2.701606
1417308637849, -0.06244381, -0.6669389, 2.743802
1417308637854, -0.05835222, -0.679031, 2.769573
1417308637884, -0.05009933, -0.699111, 2.811795
1417308637916, -0.0459902, -0.7148378, 2.852488
1417308637951, -0.04264489, -0.7230228, 2.879651
1417308637984, -0.03460527, -0.7319285, 2.925621
1417308638016, -0.03298878, -0.731393, 2.947302
1417308638050, -0.02730362, -0.7278841, 2.972272
1417308638084, -0.02135117, -0.7194241, 3.001332
1417308638116, -0.01822268, -0.7147697, 3.019842
1417308638183, -0.01175967, -0.7122396, 3.048614
1417308638189, -0.01113229, -0.7154213, 3.069746
1417308638216, -0.01028922, -0.7224711, 3.097279
1417308638251, -0.009345944, -0.7270858, 3.12286
