Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417308594040,-42,22,-2191,0,1,-1,2344478,-1073295212,-29270710,-9829738,21704
1417308594041,-38,19,-2200,0,0,0,2346001,-1073295227,-29268762,-9833544,21705
1417308594057,-39,14,-2191,-1,-1,0,2349834,-1073295294,-29266855,-9831048,21706
1417308594057,-32,26,-2189,-1,-1,0,2350274,-1073295340,-29264922,-9831650,21707
1417308594059,-34,18,-2195,-2,-1,-1,2349294,-1073295320,-29265805,-9831433,21708
1417308594060,-32,15,-2185,-1,-2,0,2350134,-1073295398,-29263873,-9828535,21709
1417308594080,-40,9,-2187,-1,-1,-1,2350651,-1073295374,-29264795,-9828288,21710
1417308594080,-30,27,-2196,-1,-1,-1,2350450,-1073295342,-29265726,-9829048,21711
1417308594082,-43,34,-2178,0,1,-1,2355378,-1073295285,-29266654,-9831268,21712
1417308594082,-45,15,-2181,-1,-2,1,2358263,-1073295426,-29261846,-9829464,21713
1417308594090,-41,17,-2192,-1,-2,-1,2358744,-1073295414,-29262777,-9827979,21714
1417308594090,-34,22,-2194,-2,-2,-1,2356595,-1073295411,-29263679,-9826045,21715
1417308594108,-32,14,-2188,-1,0,-1,2355198,-1073295364,-29264561,-9828939,21716
1417308594108,-37,22,-2184,-1,-2,1,2355561,-1073295522,-29259774,-9825817,21717
1417308594110,-32,23,-2195,-1,-1,0,2356987,-1073295569,-29257831,-9826163,21718
1417308594110,-32,19,-2189,-1,-1,-1,2361267,-1073295563,-29258776,-9822931,21719
1417308594130,-39,15,-2179,0,2,0,2365312,-1073295558,-29256849,-9828296,21720
1417308594130,-40,12,-2184,0,0,1,2368759,-1073295675,-29252082,-9828839,21721
1417308594132,-34,15,-2202,-1,-2,0,2368871,-1073295747,-29250158,-9826731,21722
1417308594132,-40,18,-2183,0,1,0,2372338,-1073295766,-29248243,-9829468,21723
1417308594140,-34,24,-2182,-2,-1,0,2370412,-1073295817,-29246280,-9830277,21724
1417308594140,-42,17,-2194,-1,-1,0,2372069,-1073295866,-29244335,-9830247,21725
1417308594158,-33,17,-2186,-2,-3,-1,2369837,-1073295889,-29245244,-9825572,21726
1417308594158,-33,21,-2194,-1,-1,-1,2370595,-1073295864,-29246164,-9825440,21727
1417308594160,-41,22,-2180,0,0,-1,2371922,-1073295811,-29247073,-9828136,21728
1417308594160,-39,28,-2194,-1,-2,-1,2373251,-1073295801,-29247995,-9826134,21729
1417308594177,-33,22,-2190,-1,-4,-1,2375153,-1073295845,-29248923,-9818116,21730
1417308594177,-32,26,-2183,0,0,-2,2379358,-1073295735,-29252722,-9817891,21731
1417308594180,-43,12,-2189,-1,-1,0,2381251,-1073295786,-29250774,-9817609,21732
1417308594180,-38,24,-2179,-1,-2,-1,2381338,-1073295776,-29251708,-9815874,21733
1417308594216,-32,18,-2186,-2,-4,0,2379913,-1073295906,-29249756,-9807856,21734
1417308594216,-39,11,-2188,0,1,-1,2383723,-1073295849,-29250695,-9810387,21735
1417308594217,-42,13,-2174,0,0,-1,2383828,-1073295791,-29251617,-9813882,21736
1417308594218,-36,9,-2192,-1,-2,-1,2384042,-1073295782,-29252550,-9812055,21737
1417308594221,-26,21,-2198,-2,-1,1,2381001,-1073295917,-29247737,-9812381,21738
1417308594221,-36,23,-2177,-1,-2,0,2382168,-1073296003,-29245800,-9808484,21739
1417308594223,-39,23,-2201,0,1,0,2386641,-1073296018,-29243876,-9811508,21740
1417308594224,-42,18,-2192,-1,-1,0,2388172,-1073296062,-29241933,-9812067,21741
1417308594241,-34,20,-2178,-2,-3,-1,2386057,-1073296085,-29242841,-9807403,21742
1417308594241,-32,24,-2193,-1,-1,1,2387239,-1073296213,-29238041,-9807400,21743
1417308594243,-48,26,-2196,-1,-1,0,2391655,-1073296285,-29236128,-9804173,21744
1417308594243,-34,18,-2190,-1,-2,-1,2393485,-1073296266,-29237048,-9803001,21745
1417308594250,-35,14,-2180,-2,-2,0,2391446,-1073296350,-29235090,-9800206,21746
1417308594250,-39,21,-2198,-1,0,1,2389102,-1073296458,-29230265,-9803283,21747
1417308594267,-43,18,-2182,-1,0,-1,2387579,-1073296405,-29231149,-9806803,21748
1417308594267,-35,14,-2192,-2,-2,-1,2385551,-1073296400,-29232050,-9805147,21749
1417308594270,-37,15,-2184,-1,-4,-1,2385699,-1073296452,-29232993,-9796695,21750
1417308594270,-38,18,-2175,0,2,0,2389255,-1073296441,-29231072,-9802717,21751
1417308594291,-38,18,-2193,0,0,0,2390254,-1073296461,-29229128,-9806091,21752
1417308594291,-33,16,-2183,-1,-4,0,2390932,-1073296586,-29227209,-9797988,21753
1417308594293,-29,18,-2187,-1,-2,0,2391505,-1073296664,-29225279,-9795017,21754
1417308594293,-36,17,-2179,0,0,0,2395246,-1073296714,-29223366,-9794316,21755
1417308594300,-44,20,-2181,-2,-1,1,2393198,-1073296847,-29218544,-9794654,21756
1417308594300,-29,19,-2192,-2,-2,0,2391446,-1073296918,-29216586,-9793116,21757
1417308594316,-29,21,-2178,-2,-2,-1,2389488,-1073296929,-29217483,-9789705,21758
1417308594316,-40,16,-2190,0,1,-1,2393658,-1073296875,-29218418,-9791881,21759
1417308594320,-37,21,-2188,-1,-1,0,2394328,-1073296919,-29216483,-9792622,21760
1417308594320,-37,24,-2182,-2,-3,-1,2392568,-1073296947,-29217386,-9787346,21761
1417308594341,-26,17,-2187,-1,-2,-1,2394121,-1073296941,-29218306,-9784858,21762
1417308594341,-42,12,-2175,0,0,1,2397753,-1073297072,-29213534,-9783787,21763
1417308594343,-35,14,-2184,-1,-1,0,2397940,-1073297115,-29211604,-9784828,21764
1417308594343,-34,21,-2193,-1,-1,0,2398346,-1073297165,-29209670,-9784974,21765
1417308594350,-31,25,-2182,-1,-2,-1,2399507,-1073297164,-29210592,-9782100,21766
1417308594350,-39,20,-2199,-1,1,-1,2398535,-1073297093,-29211464,-9787519,21767
1417308594366,-40,7,-2190,-1,-2,0,2399612,-1073297164,-29209531,-9785247,21768
1417308594367,-40,20,-2191,-2,-3,0,2396148,-1073297269,-29207593,-9780383,21769
1417308594370,-30,19,-2169,-1,-2,0,2397234,-1073297338,-29205660,-9778257,21770
1417308594370,-35,23,-2189,0,0,0,2401109,-1073297386,-29203746,-9777726,21771
1417308594394,-39,23,-2195,-1,-1,0,2402626,-1073297435,-29201802,-9777833,21772
1417308594394,-35,22,-2189,-1,-1,-1,2404126,-1073297401,-29202717,-9778429,21773
1417308594396,-27,22,-2185,-1,-1,0,2405518,-1073297450,-29200774,-9778540,21774
1417308594396,-39,23,-2186,0,0,-1,2409716,-1073297424,-29201713,-9777596,21775
1417308594400,-41,19,-2197,-1,-1,-2,2413972,-1073297332,-29205519,-9775284,21776
1417308594400,-37,14,-2184,-1,-2,-1,2414899,-1073297323,-29206445,-9773281,21777
1417308594416,-31,9,-2178,0,1,1,2415485,-1073297396,-29201640,-9779390,21778
1417308594416,-36,18,-2182,0,0,-2,2418058,-1073297290,-29205454,-9779008,21779
1417308594420,-34,11,-2182,0,0,-2,2421760,-1073297177,-29209259,-9779206,21780
1417308594420,-41,21,-2191,-2,-2,-1,2418817,-1073297183,-29210167,-9776472,21781
1417308594441,-36,28,-2176,0,2,-1,2423084,-1073297089,-29211098,-9782971,21782
1417308594441,-46,14,-2183,0,0,0,2428079,-1073297129,-29209175,-9783134,21783
1417308594442,-38,19,-2196,-1,-2,0,2428430,-1073297193,-29207250,-9781788,21784
1417308594443,-32,29,-2177,-1,-2,0,2429366,-1073297265,-29205318,-9779405,21785
1417308594473,-36,28,-2166,-1,0,-1,2428803,-1073297218,-29206192,-9782090,21786
1417308594473,-41,25,-2180,0,0,0,2431020,-1073297238,-29204236,-9785213,21787
1417308594475,-39,19,-2200,-1,-2,-1,2435471,-1073297246,-29205188,-9780286,21788
1417308594475,-36,19,-2182,-1,-2,-1,2436378,-1073297240,-29206114,-9778025,21789
1417308594477,-38,15,-2174,0,0,0,2440247,-1073297281,-29204201,-9778208,21790
1417308594477,-37,20,-2183,-1,1,0,2438068,-1073297282,-29202228,-9784543,21791
1417308594492,-36,15,-2185,-2,-2,0,2436268,-1073297362,-29200268,-9782139,21792
1417308594492,-40,21,-2181,-1,-1,0,2439562,-1073297430,-29198366,-9779468,21793
1417308594494,-34,20,-2185,0,0,1,2443718,-1073297545,-29193593,-9780135,21794
1417308594494,-37,12,-2183,-2,-1,0,2441982,-1073297601,-29191626,-9780214,21795
1417308594500,-32,19,-2186,-2,-3,-1,2439084,-1073297631,-29192540,-9774986,21796
1417308594501,-35,23,-2179,-1,-2,-1,2439974,-1073297632,-29193464,-9771892,21797
1417308594519,-40,22,-2194,0,0,0,2444335,-1073297673,-29191546,-9771947,21798
1417308594519,-38,20,-2189,1,0,-1,2451411,-1073297626,-29192514,-9772521,21799
1417308594521,-30,20,-2188,-1,-2,-1,2455217,-1073297639,-29193471,-9767225,21800
1417308594521,-37,18,-2182,-1,-1,-2,2456267,-1073297538,-29197246,-9766744,21801
1417308594541,-32,27,-2180,-1,-1,0,2457147,-1073297586,-29195308,-9767138,21802
1417308594541,-36,17,-2201,-1,-2,-1,2459024,-1073297585,-29196223,-9764034,21803
1417308594543,-37,19,-2191,-1,-1,-1,2462519,-1073297575,-29197177,-9761336,21804
1417308594543,-27,16,-2191,-2,-1,-1,2460630,-1073297551,-29198070,-9761793,21805
1417308594551,-34,20,-2173,0,0,-2,2461247,-1073297429,-29201843,-9763807,21806
1417308594551,-42,15,-2187,-1,-1,-1,2462342,-1073297401,-29202760,-9763850,21807
1417308594565,-27,16,-2191,-2,-3,0,2459847,-1073297502,-29200814,-9759224,21808
1417308594565,-33,27,-2189,0,1,-1,2463349,-1073297450,-29201754,-9761156,21809
1417308594570,-43,19,-2182,-2,-3,-1,2462284,-1073297481,-29202650,-9755378,21810
1417308594570,-41,16,-2193,0,0,0,2463383,-1073297495,-29200706,-9759377,21811
1417308594591,-34,17,-2200,-2,-3,-1,2460979,-1073297519,-29201617,-9754620,21812
1417308594591,-35,25,-2171,0,0,-1,2464544,-1073297486,-29202564,-9754539,21813
1417308594593,-36,18,-2188,1,1,-1,2472056,-1073297416,-29203521,-9757402,21814
1417308594593,-41,21,-2183,-1,-2,-2,2472792,-1073297335,-29207306,-9754818,21815
1417308594602,-34,22,-2187,-2,-1,-1,2471164,-1073297306,-29208198,-9755785,21816
1417308594602,-26,16,-2190,-2,-2,-2,2469532,-1073297233,-29211952,-9753021,21817
1417308594616,-36,12,-2179,-1,-1,0,2470116,-1073297293,-29210014,-9752046,21818
1417308594616,-42,16,-2184,-1,-3,-1,2470062,-1073297317,-29210954,-9746640,21819
1417308594620,-41,15,-2197,-1,-2,0,2473405,-1073297404,-29209059,-9741871,21820
1417308594620,-45,25,-2186,-1,-2,-1,2473806,-1073297395,-29209990,-9739897,21821
1417308594641,-36,18,-2200,0,1,0,2475726,-1073297380,-29208033,-9746980,21822
1417308594641,-38,15,-2198,-1,-3,-1,2476401,-1073297403,-29208966,-9741509,21823
1417308594643,-28,16,-2180,-1,-3,-2,2476686,-1073297346,-29212762,-9736310,21824
1417308594643,-33,28,-2193,-1,-1,0,2477279,-1073297404,-29210825,-9735615,21825
1417308594649,-45,14,-2195,-1,-2,0,2479291,-1073297479,-29208882,-9732612,21826
1417308594650,-39,21,-2194,-2,-3,-1,2476643,-1073297499,-29209796,-9728367,21827
1417308594666,-36,18,-2192,-1,-1,0,2480665,-1073297562,-29207888,-9726055,21828
1417308594666,-41,21,-2167,0,0,-1,2481576,-1073297507,-29208802,-9729187,21829
1417308594670,-44,24,-2187,0,0,0,2485696,-1073297542,-29206888,-9730040,21830
1417308594670,-43,19,-2190,-2,-3,-1,2484286,-1073297560,-29207790,-9725656,21831
1417308594691,-30,25,-2186,-1,0,-1,2482485,-1073297503,-29208678,-9729736,21832
1417308594691,-33,24,-2192,-2,-1,-1,2481310,-1073297486,-29209563,-9729332,21833
1417308594693,-38,15,-2183,-1,0,-1,2480096,-1073297439,-29210443,-9732149,21834
1417308594693,-34,22,-2198,-1,-1,0,2480595,-1073297485,-29208509,-9732691,21835
1417308594701,-33,15,-2179,-1,-2,0,2481862,-1073297561,-29206573,-9729822,21836
1417308594701,-36,9,-2195,0,2,0,2485359,-1073297555,-29204651,-9735394,21837
1417308594719,-42,17,-2200,-1,-1,0,2485098,-1073297605,-29202724,-9735681,21838
1417308594719,-36,15,-2188,-1,-3,-2,2485639,-1073297544,-29206519,-9730969,21839
1417308594721,-33,16,-2176,-1,-2,0,2486048,-1073297618,-29204591,-9728395,21840
1417308594721,-40,11,-2168,-2,-1,-1,2483771,-1073297599,-29205487,-9728417,21841
1417308594741,-36,20,-2180,-1,-2,0,2483710,-1073297670,-29203565,-9726399,21842
1417308594741,-33,12,-2194,-1,-3,-1,2484641,-1073297691,-29204496,-9720976,21843
1417308594742,-32,27,-2182,-1,-3,-1,2487342,-1073297738,-29205468,-9712243,21844
1417308594742,-35,18,-2182,0,0,-1,2489358,-1073297685,-29206370,-9714878,21845
1417308594750,-39,23,-2184,-1,-2,0,2490138,-1073297760,-29204439,-9712191,21846
1417308594750,-39,22,-2189,-1,-3,-1,2491445,-1073297777,-29205367,-9707128,21847
1417308594766,-29,15,-2188,-1,-1,0,2492807,-1073297821,-29203426,-9707770,21848
1417308594766,-42,14,-2190,-1,-1,-1,2493241,-1073297800,-29204348,-9707205,21849
1417308594770,-47,14,-2183,-1,-1,-1,2493594,-1073297765,-29205274,-9708250,21850
1417308594770,-35,14,-2178,-1,-2,-1,2493890,-1073297749,-29206208,-9707072,21851
1417308594791,-40,14,-2170,-2,-1,-1,2491367,-1073297728,-29207107,-9707354,21852
1417308594791,-27,26,-2180,0,0,0,2491829,-1073297746,-29205168,-9711048,21853
1417308594793,-37,15,-2186,0,0,-1,2493703,-1073297699,-29206070,-9713072,21854
1417308594793,-31,19,-2183,0,1,0,2497126,-1073297714,-29204155,-9716274,21855
1417308594803,-39,25,-2187,-1,-2,0,2500791,-1073297813,-29202254,-9710149,21856
1417308594803,-41,23,-2177,-1,-2,-1,2502417,-1073297804,-29203174,-9707933,21857
1417308594816,-36,19,-2173,-2,-1,-1,2501026,-1073297774,-29204064,-9708930,21858
1417308594816,-40,19,-2186,-1,-2,0,2504712,-1073297867,-29202164,-9703451,21859
1417308594820,-47,17,-2193,0,0,0,2505777,-1073297884,-29200220,-9707095,21860
1417308594820,-38,14,-2171,0,1,0,2509472,-1073297888,-29198305,-9711518,21861
1417308594841,-36,17,-2195,-2,-1,0,2506981,-1073297941,-29196347,-9712179,21862
1417308594841,-37,16,-2206,-1,-1,0,2507701,-1073297989,-29194411,-9712450,21863
1417308594843,-33,19,-2185,0,0,-2,2508320,-1073297856,-29198186,-9715696,21864
1417308594843,-31,16,-2182,0,1,-1,2509413,-1073297778,-29199091,-9721332,21865
1417308594850,-26,17,-2204,-2,-2,0,2507062,-1073297864,-29197135,-9718231,21866
1417308594850,-33,21,-2189,-2,-1,0,2504884,-1073297931,-29195170,-9717317,21867
1417308594866,-36,27,-2184,-1,-1,-1,2508848,-1073297924,-29196119,-9714285,21868
1417308594866,-42,18,-2182,-2,-2,-2,2507825,-1073297847,-29199869,-9711779,21869
1417308594870,-31,24,-2185,-1,-1,-2,2508645,-1073297732,-29203649,-9712833,21870
1417308594870,-25,28,-2184,-1,-3,-1,2510039,-1073297759,-29204575,-9706772,21871
1417308594891,-35,19,-2186,-1,-1,-2,2512039,-1073297661,-29208340,-9705683,21872
1417308594891,-48,21,-2182,-2,-1,-2,2510096,-1073297562,-29212092,-9705938,21873
1417308594893,-41,17,-2191,-3,-2,-1,2505538,-1073297557,-29212967,-9705020,21874
1417308594893,-37,21,-2187,-1,-2,-1,2506175,-1073297548,-29213896,-9703072,21875
1417308594901,-36,22,-2190,0,0,-1,2507451,-1073297490,-29214806,-9706341,21876
1417308594901,-46,17,-2186,-1,-2,0,2508716,-1073297563,-29212871,-9703751,21877
1417308594916,-29,18,-2191,-1,-2,-1,2509371,-1073297548,-29213801,-9702435,21878
1417308594916,-36,20,-2184,-1,-1,0,2510193,-1073297605,-29211862,-9701849,21879
1417308594920,-34,21,-2192,0,0,0,2511368,-1073297626,-29209915,-9704998,21880
1417308594920,-48,21,-2183,-1,-1,-1,2512551,-1073297598,-29210831,-9705024,21881
1417308594941,-38,13,-2194,-2,-2,-2,2510824,-1073297509,-29214590,-9704033,21882
1417308594941,-38,15,-2188,-2,-1,0,2508194,-1073297563,-29212633,-9704650,21883
1417308594943,-43,20,-2184,0,0,-1,2508728,-1073297506,-29213550,-9708060,21884
1417308594943,-45,16,-2190,0,0,-1,2512681,-1073297461,-29214495,-9709144,21885
1417308594950,-42,22,-2185,-1,-3,1,2513178,-1073297629,-29209716,-9704823,21886
1417308594950,-38,15,-2181,-1,0,-1,2511734,-1073297573,-29210601,-9708790,21887
1417308594965,-46,12,-2192,-1,1,0,2509515,-1073297574,-29208628,-9715143,21888
