Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417579518816,-383,0,1865,-1,-2,0,1069799377,1285413,-91861317,-3262448,15254
1417579518816,-377,4,1871,-1,-5,1,1069798110,1287063,-91876172,-3258872,15255
1417579518821,-373,0,1884,-1,-7,2,1069796685,1285116,-91893006,-3252654,15256
1417579518821,-382,3,1886,-1,-3,0,1069796287,1284186,-91897669,-3252164,15257
1417579518837,-395,0,1874,-1,1,0,1069796782,1280068,-91891979,-3251871,15258
1417579518837,-391,-1,1895,0,1,1,1069796875,1281765,-91890997,-3248272,15259
1417579518844,-375,-3,1896,0,2,0,1069797532,1280993,-91883376,-3247772,15260
1417579518844,-379,-4,1875,-1,5,0,1069799095,1277653,-91865236,-3247531,15261
1417579518861,-385,-3,1866,1,6,1,1069800575,1282744,-91848062,-3243716,15262
1417579518861,-369,-5,1887,0,0,1,1069800759,1281968,-91846043,-3240396,15263
1417579518864,-359,-9,1881,-2,-2,2,1069800671,1278329,-91847328,-3234503,15264
1417579518864,-370,-5,1879,-1,-4,0,1069800166,1278513,-91853223,-3234115,15265
1417579518886,-394,-1,1867,-1,-5,0,1069799050,1281031,-91866202,-3233445,15266
1417579518886,-386,1,1905,-1,-5,1,1069797920,1279962,-91879495,-3230119,15267
1417579518889,-368,4,1887,0,-2,0,1069797417,1284598,-91885322,-3229127,15268
1417579518889,-386,3,1883,0,2,0,1069798301,1283219,-91875071,-3228579,15269
1417579518892,-389,7,1879,0,2,1,1069798997,1281714,-91867104,-3225188,15270
1417579518892,-371,-6,1883,-1,3,0,1069799895,1277120,-91856728,-3224845,15271
1417579518911,-374,-3,1885,-1,2,0,1069800740,1274131,-91846934,-3224647,15272
1417579518911,-377,4,1883,0,1,-1,1069801301,1273856,-91840320,-3227024,15273
1417579518914,-388,-2,1869,0,1,0,1069801588,1275312,-91836975,-3226236,15274
1417579518914,-372,-6,1890,0,-2,1,1069801006,1280086,-91843827,-3222426,15275
1417579518948,-363,-7,1882,-1,-2,0,1069800623,1282750,-91848276,-3221756,15276
1417579518948,-390,-7,1879,-1,-3,-2,1069800306,1283181,-91851780,-3227041,15277
1417579518949,-389,1,1887,-1,-5,0,1069798981,1285937,-91867196,-3226387,15278
1417579518950,-377,-8,1890,-1,-6,1,1069797447,1287447,-91885163,-3222802,15279
1417579518952,-380,4,1905,-1,-3,0,1069796767,1290344,-91893052,-3222155,15280
1417579518953,-387,-6,1885,0,1,1,1069797074,1291540,-91889589,-3218517,15281
1417579518955,-391,0,1872,0,3,0,1069797999,1291395,-91878846,-3218067,15282
1417579518955,-378,2,1886,0,6,0,1069799344,1293378,-91863177,-3217301,15283
1417579518961,-370,-6,1886,0,6,1,1069801107,1292029,-91842782,-3213908,15284
1417579518961,-378,-4,1865,0,6,0,1069802694,1294758,-91824279,-3213210,15285
1417579518977,-369,0,1872,0,1,1,1069803193,1294113,-91818591,-3209898,15286
1417579518977,-358,-3,1882,-1,-4,0,1069802568,1293177,-91825904,-3209412,15287
1417579518980,-370,-8,1888,-1,-7,0,1069801342,1292589,-91840211,-3208971,15288
1417579518981,-386,-1,1884,-1,-8,0,1069799756,1292604,-91858697,-3208584,15289
1417579519000,-398,-2,1886,-1,-7,-1,1069798233,1292001,-91876352,-3210964,15290
1417579519000,-384,2,1896,-2,-6,-1,1069796837,1288677,-91892561,-3213593,15291
1417579519003,-380,-4,1898,0,-1,0,1069796584,1293198,-91895479,-3212587,15292
1417579519003,-393,-1,1880,1,4,1,1069797608,1298258,-91883627,-3208778,15293
1417579519036,-380,-7,1893,0,4,1,1069798714,1297256,-91870875,-3205420,15294
1417579519036,-366,-4,1888,-1,4,-1,1069799964,1294638,-91856259,-3208072,15295
1417579519039,-374,2,1869,0,8,0,1069802087,1297137,-91831523,-3207347,15296
1417579519039,-381,-9,1872,0,5,0,1069803358,1298870,-91816716,-3206567,15297
1417579519042,-374,-8,1868,0,1,-1,1069803572,1302168,-91814101,-3208764,15298
1417579519042,-368,-4,1875,-1,-5,-1,1069802633,1302453,-91824956,-3211214,15299
1417579519044,-370,0,1876,-1,-5,-1,1069801522,1305085,-91837785,-3213381,15300
1417579519044,-383,-7,1885,-1,-6,2,1069800174,1306478,-91853689,-3206962,15301
1417579519065,-388,-8,1888,-1,-5,1,1069798941,1308980,-91868129,-3203460,15302
1417579519065,-377,-13,1886,-1,-2,1,1069798644,1308787,-91871703,-3200198,15303
1417579519068,-387,3,1890,0,2,-1,1069799420,1309740,-91862577,-3202676,15304
1417579519068,-392,-6,1870,0,5,0,1069800595,1311333,-91848897,-3201882,15305
1417579519071,-374,1,1875,0,3,1,1069801446,1310938,-91839100,-3198580,15306
1417579519071,-361,-8,1884,0,1,1,1069801759,1312508,-91835563,-3194974,15307
1417579519093,-378,-8,1886,-1,-2,0,1069801727,1312570,-91835944,-3194567,15308
1417579519093,-382,-2,1874,-1,-6,0,1069800543,1312591,-91849750,-3194171,15309
1417579519096,-386,9,1890,-1,-6,0,1069799049,1314713,-91867145,-3193469,15310
1417579519096,-378,-6,1884,-1,-3,0,1069798527,1312653,-91873274,-3192880,15311
1417579519102,-393,-5,1875,0,0,1,1069798817,1312234,-91870014,-3189592,15312
1417579519102,-385,-5,1886,0,2,1,1069799424,1311705,-91863073,-3186283,15313
1417579519138,-370,-7,1882,0,3,1,1069800130,1314026,-91854938,-3182731,15314
1417579519138,-367,-2,1885,0,3,0,1069800976,1316844,-91845061,-3182053,15315
1417579519141,-372,-4,1871,0,2,0,1069801864,1316195,-91834750,-3181567,15316
1417579519141,-381,-3,1872,-1,-3,-1,1069801441,1315998,-91839590,-3183967,15317
1417579519143,-363,-6,1878,-1,-5,-1,1069800190,1318497,-91854058,-3186121,15318
1417579519143,-371,1,1883,-2,-8,-1,1069798655,1315656,-91871884,-3188807,15319
1417579519146,-390,-5,1887,-2,-6,-1,1069797536,1311963,-91884870,-3191410,15320
1417579519146,-391,-7,1887,-2,-5,0,1069796478,1308769,-91897236,-3191221,15321
1417579519153,-385,-6,1887,0,0,0,1069796382,1311554,-91898339,-3190549,15322
1417579519153,-376,-1,1893,0,4,0,1069797576,1311411,-91884457,-3190095,15323
1417579519187,-375,-5,1873,0,8,0,1069799854,1310685,-91857961,-3189576,15324
1417579519187,-373,-6,1860,0,8,0,1069801855,1313301,-91834636,-3188858,15325
1417579519189,-363,-4,1884,0,4,0,1069802875,1316011,-91822748,-3188165,15326
1417579519189,-361,-6,1864,-1,-1,0,1069802819,1318426,-91823386,-3187471,15327
1417579519192,-375,-1,1886,-1,-6,0,1069801525,1321051,-91838447,-3186816,15328
1417579519192,-375,-3,1887,-1,-11,1,1069799159,1319917,-91866133,-3183514,15329
1417579519194,-377,0,1901,-1,-10,0,1069797031,1319285,-91890934,-3183079,15330
1417579519194,-391,-1,1888,-1,-7,0,1069795395,1321143,-91909982,-3182360,15331
1417579519228,-403,0,1889,-1,-3,-1,1069794559,1323401,-91919601,-3184483,15332
1417579519228,-386,-3,1889,1,3,0,1069795074,1328184,-91913572,-3183478,15333
1417579519230,-380,-2,1895,0,9,0,1069797238,1330544,-91888374,-3182732,15334
1417579519230,-372,0,1890,0,13,0,1069800453,1332814,-91850934,-3181963,15335
1417579519232,-372,0,1864,0,13,1,1069803749,1334597,-91812644,-3178324,15336
1417579519232,-360,-6,1857,0,10,0,1069806253,1336606,-91783462,-3177545,15337
1417579519235,-345,-4,1871,-1,-1,1,1069806434,1336184,-91781466,-3174262,15338
1417579519235,-365,-3,1876,-1,-8,0,1069805078,1335701,-91797290,-3173836,15339
1417579519241,-391,0,1867,-1,-16,0,1069801567,1335018,-91838229,-3173423,15340
1417579519241,-393,-13,1900,-3,-19,1,1069797049,1327989,-91891038,-3170623,15341
1417579519261,-397,-13,1904,-2,-14,1,1069793788,1325451,-91929138,-3167699,15342
1417579519261,-398,2,1891,-1,-4,-1,1069792920,1326334,-91939135,-3170192,15343
1417579519264,-409,-1,1883,0,3,0,1069793744,1325181,-91929579,-3169652,15344
1417579519264,-382,-2,1886,0,11,1,1069796404,1324220,-91898748,-3166265,15345
1417579519284,-363,0,1879,0,17,1,1069800570,1326284,-91850343,-3162631,15346
1417579519284,-357,-2,1860,0,15,0,1069804420,1328337,-91805487,-3161836,15347
1417579519287,-357,-10,1865,-1,4,0,1069805857,1324863,-91788795,-3161588,15348
1417579519287,-345,-3,1876,-2,-7,0,1069804612,1322285,-91803347,-3161464,15349
1417579519293,-354,-4,1893,-1,-14,1,1069801807,1321390,-91836153,-3158199,15350
1417579519293,-381,0,1891,-1,-15,0,1069798686,1320846,-91872529,-3157796,15351
1417579519336,-405,-3,1885,-1,-16,-1,1069795026,1320034,-91915061,-3160197,15352
1417579519336,-387,-6,1907,-1,-8,0,1069792823,1322250,-91940692,-3159507,15353
1417579519339,-394,-4,1913,0,0,0,1069793055,1322062,-91938007,-3159065,15354
1417579519339,-390,-5,1886,0,8,-1,1069795175,1321934,-91913254,-3161421,15355
1417579519342,-390,3,1879,0,12,-1,1069798265,1321974,-91877199,-3163775,15356
1417579519342,-366,1,1873,0,12,1,1069801359,1320537,-91841312,-3160345,15357
1417579519344,-359,0,1879,0,9,0,1069803699,1322420,-91814046,-3159561,15358
1417579519344,-357,0,1873,-1,4,0,1069805150,1318695,-91797194,-3159293,15359
1417579519361,-369,3,1874,-2,-5,0,1069804410,1314898,-91805874,-3159057,15360
1417579519362,-374,-13,1890,-1,-13,-1,1069801580,1313753,-91838786,-3161419,15361
1417579519363,-377,-4,1888,-1,-15,0,1069797994,1317159,-91880520,-3160867,15362
1417579519363,-397,8,1893,-1,-12,0,1069795358,1316634,-91911234,-3160449,15363
1417579519366,-406,-3,1890,-1,-6,-1,1069793984,1314913,-91927163,-3162727,15364
1417579519366,-384,-5,1906,0,0,-1,1069793978,1314600,-91927153,-3165099,15365
1417579519384,-375,-6,1900,0,8,-1,1069795941,1317447,-91904193,-3167228,15366
1417579519384,-380,-1,1875,0,11,0,1069798728,1320201,-91871732,-3166510,15367
1417579519386,-374,-6,1875,0,6,-1,1069800433,1319703,-91851803,-3168845,15368
1417579519386,-353,0,1882,0,3,0,1069801473,1319556,-91839705,-3168397,15369
1417579519394,-361,-3,1877,-1,-1,0,1069801768,1318640,-91836302,-3167903,15370
1417579519394,-376,-1,1867,-1,-6,-1,1069800738,1318296,-91848222,-3170306,15371
1417579519410,-375,-2,1881,-1,-9,0,1069798808,1317432,-91870723,-3169846,15372
1417579519410,-371,-6,1899,-1,-8,0,1069797159,1316697,-91889950,-3169394,15373
1417579519413,-388,-4,1894,-1,-6,1,1069796082,1316224,-91902608,-3166129,15374
1417579519413,-393,5,1878,-1,-1,-1,1069796026,1316031,-91903184,-3168519,15375
1417579519434,-382,-3,1883,0,1,1,1069796149,1317097,-91901867,-3164866,15376
1417579519434,-374,-11,1903,0,4,1,1069797128,1319179,-91890563,-3161290,15377
1417579519437,-371,1,1876,0,6,0,1069798954,1319667,-91869311,-3160883,15378
1417579519437,-379,-5,1872,0,6,0,1069800763,1318681,-91848268,-3160350,15379
1417579519443,-370,-4,1885,0,1,1,1069801265,1318148,-91842544,-3157047,15380
1417579519443,-364,-2,1868,-1,-3,1,1069800658,1320299,-91849707,-3153509,15381
1417579519459,-372,-5,1880,-1,-4,-1,1069800070,1319850,-91856478,-3155893,15382
1417579519459,-385,-8,1876,-2,-6,-1,1069798934,1316899,-91869658,-3158559,15383
1417579519462,-378,-2,1886,-1,-5,0,1069797904,1316928,-91881662,-3158158,15384
1417579519462,-383,2,1879,-1,-1,1,1069797706,1318846,-91884061,-3154590,15385
1417579519497,-377,-2,1881,0,2,1,1069798427,1317453,-91875809,-3151209,15386
1417579519497,-384,-4,1869,0,4,0,1069799445,1319659,-91863946,-3150473,15387
1417579519501,-375,-9,1882,0,3,1,1069800131,1321860,-91856046,-3146911,15388
1417579519501,-363,1,1889,0,3,2,1069801190,1321592,-91843928,-3140796,15389
1417579519503,-368,-7,1879,0,2,1,1069801887,1323168,-91835906,-3137189,15390
1417579519503,-377,3,1880,-2,-3,0,1069801532,1320246,-91840086,-3137018,15391
1417579519506,-374,-1,1889,-2,-4,1,1069800851,1315833,-91848189,-3133893,15392
1417579519506,-377,-3,1882,-1,-4,0,1069800205,1315008,-91855739,-3133416,15393
1417579519522,-400,-4,1889,-1,-3,0,1069799760,1314440,-91860949,-3132956,15394
1417579519522,-392,-3,1887,-1,0,1,1069799833,1310916,-91860259,-3129887,15395
1417579519526,-375,-1,1889,-1,1,1,1069800230,1307282,-91855788,-3126806,15396
1417579519526,-371,-9,1881,0,1,1,1069800805,1306258,-91849215,-3123463,15397
1417579519531,-368,-6,1870,1,5,0,1069802125,1312195,-91833794,-3122555,15398
1417579519531,-374,-1,1874,0,1,0,1069802729,1312040,-91826775,-3122114,15399
1417579519548,-368,-2,1886,-1,0,1,1069803045,1308161,-91823248,-3119018,15400
1417579519548,-365,-3,1890,-1,-1,0,1069803189,1307492,-91821595,-3118543,15401
1417579519551,-381,-1,1883,-2,-6,0,1069802152,1304056,-91833730,-3118341,15402
1417579519552,-381,-3,1892,-2,-7,1,1069800700,1300118,-91850807,-3115269,15403
1417579519586,-378,-4,1890,-2,-6,1,1069799509,1296435,-91864839,-3112215,15404
1417579519586,-384,3,1888,-1,-2,0,1069799064,1298846,-91870007,-3111522,15405
1417579519589,-390,-7,1886,0,1,-1,1069799280,1300659,-91867393,-3113591,15406
1417579519590,-384,-1,1882,0,2,0,1069799929,1300627,-91859853,-3113154,15407
1417579519592,-375,-7,1890,-1,5,1,1069801379,1296789,-91843117,-3110040,15408
1417579519592,-368,-6,1866,0,5,0,1069802925,1296788,-91825130,-3109596,15409
1417579519594,-379,-3,1872,0,6,0,1069804496,1299523,-91806813,-3108899,15410
1417579519594,-365,-5,1871,0,3,-1,1069805220,1302100,-91798259,-3111026,15411
1417579519612,-360,-6,1879,0,-2,1,1069804879,1307247,-91802286,-3107252,15412
1417579519612,-375,-6,1864,-1,-3,1,1069804612,1306817,-91805518,-3103979,15413
1417579519614,-384,-3,1874,-1,-6,0,1069803419,1306606,-91819435,-3103562,15414
1417579519614,-384,-8,1890,-2,-8,0,1069801666,1303152,-91839920,-3103363,15415
1417579519647,-367,0,1895,-2,-7,1,1069800193,1300077,-91857214,-3100364,15416
1417579519647,-388,-4,1899,-1,-3,0,1069799628,1301988,-91863790,-3099634,15417
1417579519650,-404,1,1885,-1,-3,1,1069799107,1301296,-91869982,-3096334,15418
1417579519650,-388,-3,1894,-1,0,0,1069799124,1297406,-91869853,-3096061,15419
1417579519653,-370,-5,1880,-1,4,0,1069800302,1294049,-91856192,-3095819,15420
1417579519653,-371,-1,1883,0,6,0,1069802127,1293816,-91834951,-3095352,15421
1417579519655,-377,-9,1871,0,4,-1,1069803449,1293316,-91819472,-3097698,15422
1417579519655,-368,-6,1880,-1,1,1,1069803971,1290443,-91813531,-3094684,15423
1417579519676,-370,-8,1887,-1,-2,0,1069803859,1290270,-91814858,-3094256,15424
1417579519676,-376,-2,1871,-1,-2,-1,1069803730,1290586,-91816278,-3096697,15425
1417579519678,-383,-5,1875,-1,-5,0,1069802785,1289894,-91827313,-3096234,15426
1417579519678,-378,0,1886,-1,-6,2,1069801545,1289071,-91841970,-3090108,15427
1417579519681,-371,-8,1889,-1,-4,-2,1069800835,1288625,-91850066,-3095319,15428
1417579519681,-393,7,1882,-1,-1,0,1069800705,1291546,-91851561,-3094667,15429
1417579519700,-389,-2,1882,-1,-3,0,1069800095,1289747,-91858719,-3094099,15430
1417579519701,-379,-2,1901,-1,-3,1,1069799532,1288818,-91865393,-3090778,15431
1417579519703,-375,-9,1892,0,3,2,1069800337,1290535,-91856212,-3084349,15432
1417579519703,-383,-5,1879,-1,3,-1,1069801392,1288165,-91843865,-3087027,15433
1417579519726,-383,-4,1881,0,3,-1,1069802089,1290992,-91835635,-3089175,15434
1417579519726,-363,-9,1877,0,1,0,1069802557,1290591,-91830211,-3088712,15435
1417579519728,-360,-9,1893,0,0,0,1069802732,1293650,-91828146,-3088068,15436
1417579519728,-374,5,1877,-2,-2,-1,1069802722,1291242,-91828208,-3090766,15437
1417579519731,-377,-7,1873,-1,-4,0,1069802055,1289692,-91836018,-3090227,15438
1417579519731,-372,-1,1884,-1,-6,1,1069800618,1292206,-91852836,-3086730,15439
1417579519750,-384,-2,1887,-2,-5,0,1069799743,1288539,-91863086,-3086503,15440
1417579519750,-394,-2,1880,-1,-3,0,1069799234,1287857,-91869040,-3086032,15441
1417579519752,-395,-5,1889,0,0,1,1069799350,1286953,-91867813,-3082700,15442
1417579519752,-370,-2,1889,0,3,0,1069800197,1286687,-91857969,-3082238,15443
1417579519786,-372,-3,1885,0,5,0,1069801547,1288918,-91842243,-3081502,15444
1417579519787,-364,-3,1860,0,2,0,1069802133,1291247,-91835400,-3080786,15445
1417579519789,-372,-6,1881,-1,-1,0,1069802024,1293561,-91836659,-3080082,15446
1417579519789,-370,-11,1898,-1,-5,0,1069801139,1293361,-91846989,-3079663,15447
1417579519792,-385,-8,1890,-1,-4,-1,1069800293,1296869,-91856719,-3081902,15448
1417579519792,-394,-6,1878,-1,-6,-1,1069799035,1297143,-91871281,-3084354,15449
1417579519794,-395,4,1892,-1,-4,0,1069797912,1299783,-91884346,-3083686,15450
1417579519794,-374,1,1884,-1,-1,0,1069797788,1298365,-91885825,-3083142,15451
1417579519814,-374,-4,1880,0,7,1,1069799586,1299992,-91864983,-3079516,15452
1417579519814,-371,-4,1875,0,9,0,1069802104,1299656,-91835678,-3079027,15453
1417579519816,-370,-6,1870,-1,5,-2,1069803652,1296931,-91817508,-3084495,15454
1417579519816,-355,-7,1882,0,1,1,1069803994,1299379,-91813601,-3080965,15455
1417579519823,-371,0,1885,-1,-5,0,1069803287,1299306,-91821851,-3080560,15456
1417579519823,-379,0,1887,-2,-8,0,1069801690,1295488,-91840520,-3080332,15457
1417579519839,-381,-5,1904,-2,-11,0,1069799279,1291644,-91868659,-3080113,15458
1417579519839,-384,-3,1903,-1,-12,1,1069796638,1291009,-91899533,-3076856,15459
1417579519842,-396,-4,1893,-1,-4,1,1069795922,1290192,-91907987,-3073550,15460
1417579519842,-402,-11,1895,1,3,0,1069796516,1295489,-91901027,-3072591,15461
1417579519876,-383,-8,1889,-1,9,2,1069798789,1292667,-91874800,-3066717,15462
1417579519876,-370,-9,1876,0,14,0,1069802452,1292864,-91832154,-3066252,15463
1417579519878,-366,-5,1866,0,11,0,1069805490,1293169,-91796764,-3065810,15464
1417579519878,-369,-9,1863,0,6,0,1069807328,1292943,-91775357,-3065344,15465
1417579519880,-354,-5,1880,-1,-3,1,1069806936,1292893,-91780035,-3062101,15466
1417579519880,-358,-1,1882,-1,-9,0,1069805010,1295386,-91802473,-3061448,15467
1417579519883,-373,5,1881,-1,-14,0,1069802072,1294500,-91836733,-3061010,15468
1417579519883,-387,-8,1891,-1,-14,1,1069798737,1295464,-91875683,-3057414,15469
1417579519904,-394,-4,1904,-1,-13,2,1069795772,1294948,-91910411,-3051342,15470
1417579519904,-400,-2,1896,0,-5,2,1069794465,1299687,-91925774,-3044712,15471
1417579519906,-395,-1,1887,0,4,-1,1069795512,1299295,-91913512,-3047062,15472
1417579519906,-391,0,1876,-1,10,1,1069798083,1295494,-91883740,-3043929,15473
1417579519913,-372,-1,1888,-1,14,1,1069801653,1291609,-91842329,-3040771,15474
1417579519913,-364,-6,1850,-1,14,1,1069805440,1287853,-91798370,-3037628,15475
1417579519929,-361,0,1864,0,11,0,1069808244,1290640,-91765668,-3036914,15476
1417579519929,-366,-6,1873,0,3,0,1069809397,1289776,-91752254,-3036405,15477
1417579519932,-351,-8,1874,-2,-7,1,1069808080,1286476,-91767753,-3033388,15478
1417579519932,-368,-8,1883,-1,-15,0,1069804955,1286458,-91804196,-3033028,15479
1417579519968,-394,-10,1890,-1,-18,0,1069800934,1286405,-91851049,-3032675,15480
1417579519968,-396,-6,1908,-1,-18,0,1069796654,1286589,-91900900,-3032338,15481
1417579519970,-401,0,1913,-1,-12,1,1069793862,1286075,-91933501,-3029088,15482
1417579519970,-403,-3,1898,-1,-2,0,1069793469,1285143,-91938096,-3028590,15483
1417579519973,-405,2,1891,0,8,-1,1069795220,1287752,-91917613,-3030696,15484
1417579519973,-379,-9,1885,0,13,1,1069798425,1286453,-91880433,-3027274,15485
1417579519976,-356,-5,1882,0,17,1,1069802865,1286558,-91828836,-3023960,15486
1417579519976,-357,0,1864,0,17,0,1069807528,1286423,-91774521,-3023458,15487
1417579519992,-361,1,1857,-1,9,0,1069810193,1282762,-91743512,-3023174,15488
1417579519992,-353,-9,1866,-2,-4,0,1069809625,1278875,-91750190,-3022923,15489
1417579519996,-349,-10,1877,-1,-14,0,1069806708,1278994,-91784204,-3022571,15490
1417579519996,-376,-5,1894,-2,-20,-1,1069802382,1276582,-91834566,-3025343,15491
1417579520017,-401,2,1900,-1,-21,-1,1069797307,1279220,-91893547,-3027574,15492
1417579520017,-403,-1,1904,0,-16,0,1069793212,1283625,-91941184,-3026615,15493
1417579520019,-410,-2,1910,-1,-5,1,1069791807,1285392,-91957617,-3023046,15494
1417579520019,-415,2,1898,0,7,-1,1069793511,1285023,-91937716,-3025385,15495
1417579520021,-394,0,1888,0,17,2,1069797365,1286349,-91893061,-3018857,15496
1417579520022,-366,-2,1872,0,20,3,1069802406,1284869,-91834678,-3009736,15497
1417579520042,-341,-5,1859,0,19,1,1069807444,1284134,-91776092,-3006344,15498
1417579520042,-349,3,1857,0,12,-2,1069810732,1287302,-91737553,-3011319,15499
1417579520044,-352,-1,1869,-1,-1,0,1069810772,1288885,-91737088,-3010554,15500
1417579520044,-354,-8,1884,-1,-12,0,1069808114,1290869,-91768077,-3009869,15501
1417579520078,-370,-4,1883,0,-17,0,1069804234,1296519,-91813237,-3009030,15502
1417579520078,-399,0,1895,-1,-20,0,1069799704,1295953,-91866027,-3008641,15503
1417579520080,-420,-2,1890,-1,-19,1,1069795146,1294643,-91919225,-3005351,15504
1417579520080,-399,-8,1899,-1,-11,1,1069792316,1293638,-91952268,-3002050,15505
1417579520083,-398,-9,1911,0,1,1,1069792661,1293477,-91948364,-2998776,15506
1417579520083,-395,-4,1877,0,14,0,1069795964,1296627,-91909904,-2998077,15507
1417579520086,-395,1,1873,0,20,1,1069800711,1298970,-91854719,-2994454,15508
1417579520086,-353,-3,1894,0,21,2,1069805700,1300460,-91796795,-2987926,15509
1417579520104,-335,-5,1872,0,15,2,1069809692,1302405,-91750437,-2981470,15510
1417579520104,-358,-9,1857,0,2,0,1069810885,1302154,-91736545,-2981023,15511
1417579520107,-368,5,1851,-2,-10,0,1069808880,1299450,-91759959,-2980900,15512
1417579520107,-360,1,1890,-1,-18,0,1069804805,1297800,-91807501,-2980409,15513
1417579520114,-378,-5,1897,-1,-19,-1,1069800382,1299713,-91858931,-2982573,15514
1417579520114,-398,-4,1893,0,-16,0,1069796520,1304986,-91903848,-2981694,15515
1417579520131,-400,-9,1894,-2,-9,0,1069794411,1301645,-91928447,-2981506,15516
1417579520131,-392,-3,1892,0,4,1,1069795221,1304470,-91919092,-2977991,15517
1417579520132,-387,1,1886,0,12,-1,1069798302,1304268,-91883152,-2980326,15518
1417579520132,-383,6,1871,0,16,0,1069802410,1303363,-91835350,-2979756,15519
1417579520154,-366,-7,1872,0,14,-1,1069806032,1302074,-91793091,-2981989,15520
1417579520154,-339,-4,1870,0,9,0,1069808614,1302114,-91763012,-2981532,15521
1417579520156,-343,-1,1870,0,1,1,1069809526,1301487,-91752496,-2978227,15522
1417579520156,-369,4,1851,-1,-7,0,1069808433,1300668,-91765260,-2977767,15523
