timestamp  X  Y  Z  
1417308853529, -0.1304321, -0.4504906, 1.485644
1417308853560, -0.1260881, -0.451176, 1.502431
1417308853593, -0.1212242, -0.457881, 1.533749
1417308853628, -0.1150655, -0.4644238, 1.558699
1417308853660, -0.1071889, -0.4722668, 1.58449
1417308853694, -0.1000684, -0.483271, 1.615303
1417308853728, -0.09521131, -0.4910567, 1.643225
1417308853759, -0.0858775, -0.5026356, 1.684161
1417308853793, -0.0752731, -0.513921, 1.718114
1417308853826, -0.0638094, -0.5280874, 1.764232
1417308853859, -0.05214915, -0.5284114, 1.794631
1417308853893, -0.04258943, -0.5375819, 1.842618
1417308853927, -0.0375136, -0.5415433, 1.869753
1417308853959, -0.02815096, -0.5421229, 1.913071
1417308853994, -0.02160303, -0.5407148, 1.936203
1417308854026, -0.0137248, -0.5348549, 1.968899
1417308854059, -0.009514336, -0.5295729, 1.996277
1417308854094, -0.007938741, -0.5234665, 2.021139
1417308854126, -0.006767472, -0.5209691, 2.040021
1417308854159, -0.003594448, -0.5231223, 2.062815
1417308854194, -0.000218205, -0.5293677, 2.086785
1417308854226, -0.0007599769, -0.5356264, 2.110935
1417308854259, -0.0002822722, -0.5420108, 2.135572
1417308854293, -0.003941492, -0.5487198, 2.171941
1417308854326, -0.005829728, -0.5570831, 2.202644
1417308854360, -0.009825131, -0.5676697, 2.242369
1417308854392, -0.01623435, -0.5782359, 2.281478
1417308854426, -0.02123988, -0.593205, 2.328908
1417308854460, -0.02552563, -0.6037911, 2.360383
1417308854493, -0.02850089, -0.6143887, 2.399724
1417308854526, -0.03098108, -0.619473, 2.428012
1417308854560, -0.03500594, -0.6191528, 2.456305
1417308854592, -0.0383543, -0.6134566, 2.486692
1417308854626, -0.04096222, -0.6101063, 2.512089
1417308854660, -0.04232512, -0.6153125, 2.537929
1417308854693, -0.03759309, -0.6198395, 2.564211
1417308854726, -0.03494796, -0.6284263, 2.58545
1417308854759, -0.03447517, -0.6358844, 2.608095
1417308854793, -0.03527457, -0.6439279, 2.628665
1417308854827, -0.0389701, -0.6526866, 2.654705
1417308854860, -0.04127217, -0.6614323, 2.678707
1417308854894, -0.0436101, -0.6719946, 2.706556
1417308854927, -0.0467188, -0.6819511, 2.739435
1417308854959, -0.04462156, -0.6887148, 2.773341
1417308854993, -0.04031649, -0.7025474, 2.808239
1417308855026, -0.03805368, -0.7162371, 2.840739
1417308855059, -0.03676546, -0.7302245, 2.878693
1417308855094, -0.03404904, -0.7393202, 2.912033
1417308855126, -0.03582034, -0.7448202, 2.946193
1417308855158, -0.03795099, -0.7431147, 2.969251
1417308855191, -0.04161761, -0.7391151, 2.999927
1417308855226, -0.04001982, -0.7363334, 3.014475
1417308855259, -0.03381404, -0.7336469, 3.043317
1417308855293, -0.03420043, -0.7352112, 3.059344
1417308855326, -0.03708755, -0.7397763, 3.07739
1417308855360, -0.03911394, -0.7419574, 3.095405
1417308855393, -0.03896981, -0.7461692, 3.113434
1417308855426, -0.04373457, -0.7493668, 3.132324
1417308855458, -0.04688105, -0.7543477, 3.154978
1417308855492, -0.05293687, -0.7600679, 3.180594
1417308855524, -0.05890949, -0.766111, 3.202958
1417308855559, -0.0652307, -0.776756, 3.228693
1417308855593, -0.07175002, -0.7854583, 3.259805
1417308855626, -0.07581962, -0.7929465, 3.281209
1417308855658, -0.07755707, -0.8082728, 3.31333
1417308855693, -0.07901683, -0.81467, 3.332245
1417308855726, -0.09025019, -0.8333216, 3.378382
1417308855759, -0.08984748, -0.8386856, 3.39528
1417308855794, -0.0934021, -0.8488953, 3.423654
