timestamp  X  Y  Z  
1418703857725, -0.2565689, -0.5012982, 1.848545
1418703857756, -0.2565958, -0.5017139, 1.852113
1418703857790, -0.257548, -0.5040658, 1.859958
1418703857824, -0.2575692, -0.5031505, 1.867933
1418703857856, -0.256459, -0.5015996, 1.874893
1418703857890, -0.2544076, -0.4980592, 1.882821
1418703857924, -0.2505993, -0.4956631, 1.891783
1418703857956, -0.2456541, -0.494537, 1.904902
1418703857991, -0.2392075, -0.4962229, 1.918547
1418703858024, -0.2296949, -0.5044101, 1.934485
1418703858056, -0.2199069, -0.5093159, 1.952662
1418703858090, -0.2069928, -0.5160643, 1.975281
1418703858124, -0.1956639, -0.5214036, 1.997412
1418703858156, -0.1820879, -0.5279049, 2.022725
1418703858190, -0.1734304, -0.5323086, 2.044865
1418703858223, -0.1654409, -0.5362456, 2.06885
1418703858256, -0.1602571, -0.5383375, 2.090423
1418703858290, -0.1570401, -0.538859, 2.114622
1418703858323, -0.1562672, -0.5368127, 2.13558
1418703858356, -0.1564124, -0.5336354, 2.157415
1418703858390, -0.1561096, -0.5287553, 2.177915
1418703858423, -0.1552297, -0.524998, 2.196372
1418703858456, -0.1557567, -0.5226762, 2.216908
1418703858489, -0.1563583, -0.5237997, 2.238421
1418703858523, -0.1561635, -0.5284759, 2.258597
1418703858556, -0.1546549, -0.5357571, 2.279814
1418703858590, -0.1558857, -0.5446184, 2.305531
1418703858623, -0.1551893, -0.5542141, 2.334666
1418703858656, -0.1571513, -0.5658388, 2.372468
1418703858689, -0.1603596, -0.5740028, 2.400283
1418703858723, -0.1620788, -0.5849285, 2.442372
1418703858757, -0.1637427, -0.5904731, 2.473239
1418703858791, -0.1647285, -0.5922886, 2.501663
1418703858823, -0.1678214, -0.5936105, 2.529901
1418703858856, -0.1655314, -0.591115, 2.554569
1418703858890, -0.1627147, -0.5886016, 2.579597
1418703858923, -0.1605328, -0.588345, 2.603006
1418703858956, -0.1604536, -0.5857154, 2.629896
1418703858989, -0.1599462, -0.5883619, 2.648159
1418703859023, -0.1560808, -0.5915655, 2.67058
1418703859055, -0.1529042, -0.5960864, 2.693882
1418703859090, -0.1502491, -0.5992101, 2.713574
1418703859122, -0.1479512, -0.6041427, 2.739906
1418703859156, -0.1440986, -0.6110702, 2.766794
1418703859190, -0.1394396, -0.6194009, 2.796648
1418703859223, -0.1375171, -0.629568, 2.82505
1418703859256, -0.1300912, -0.6415339, 2.864032
1418703859289, -0.129037, -0.6552758, 2.901832
1418703859322, -0.117744, -0.665996, 2.937175
1418703859356, -0.1180839, -0.6795921, 2.977583
1418703859390, -0.1129701, -0.6826691, 3.000967
1418703859422, -0.1130903, -0.6852248, 3.029396
1418703859455, -0.1116624, -0.683563, 3.048292
1418703859489, -0.1104655, -0.677847, 3.072592
1418703859522, -0.1113129, -0.6716065, 3.097944
1418703859556, -0.1161498, -0.6661338, 3.11839
1418703859590, -0.1173524, -0.6648656, 3.14206
1418703859622, -0.1210377, -0.6653262, 3.164979
1418703859655, -0.1250069, -0.6677009, 3.186412
1418703859689, -0.1294444, -0.6714708, 3.21022
1418703859723, -0.129647, -0.676445, 3.232754
1418703859756, -0.1359924, -0.6844825, 3.262249
1418703859790, -0.1432712, -0.6899834, 3.292789
1418703859822, -0.15082, -0.6988948, 3.327605
1418703859855, -0.1595524, -0.705869, 3.367564
1418703859889, -0.1622742, -0.7105673, 3.389832
1418703859922, -0.1654831, -0.7187096, 3.427421
1418703859954, -0.1696288, -0.7212986, 3.448024
1418703859989, -0.1744004, -0.723677, 3.478245
1418703860022, -0.1772245, -0.7225795, 3.492069
1418703860055, -0.1812758, -0.7212696, 3.517767
1418703860090, -0.1823397, -0.7201466, 3.538386
1418703860123, -0.1827888, -0.7205831, 3.553272
1418703860155, -0.1808234, -0.7197282, 3.569015
1418703860189, -0.1796158, -0.7220154, 3.584792
1418703860223, -0.1788766, -0.7227628, 3.598718
1418703860256, -0.1758852, -0.7243508, 3.613693
1418703860289, -0.1701963, -0.7246308, 3.633416
1418703860323, -0.1603054, -0.7248814, 3.653065
1418703860354, -0.1543411, -0.7285694, 3.670932
1418703860390, -0.1488702, -0.7359723, 3.693571
1418703860422, -0.1412081, -0.7464322, 3.721236
1418703860456, -0.1345472, -0.7527594, 3.742811
1418703860490, -0.1242218, -0.7634402, 3.77506
1418703860522, -0.1140512, -0.7680681, 3.800703
1418703860555, -0.1037569, -0.7808217, 3.833434
1418703860590, -0.09884644, -0.7844753, 3.85685
1418703860622, -0.09385995, -0.7885684, 3.877723
1418703860655, -0.09096356, -0.7888233, 3.899749
1418703860690, -0.09123387, -0.7875414, 3.918458
1418703860723, -0.09068755, -0.7855862, 3.935273
1418703860756, -0.08956333, -0.7836549, 3.949759
1418703860790, -0.08951994, -0.7824443, 3.961088
1418703860822, -0.09091577, -0.7821013, 3.974878
1418703860854, -0.0905198, -0.7842307, 3.986222
1418703860889, -0.08929716, -0.7845284, 3.999145
1418703860923, -0.08911077, -0.7870038, 4.010212
1418703860955, -0.08963742, -0.7879845, 4.020044
1418703860990, -0.09134592, -0.7889094, 4.031986
1418703861022, -0.09386102, -0.7907844, 4.048157
