Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1418703573573,85,23,1974,-1,-17,-1,1073530431,-4774592,16122270,-13084100,7513
1418703573582,68,25,1974,-1,-21,-2,1073531230,-4774681,16066570,-13087083,7514
1418703573583,55,25,1963,-1,-20,0,1073532027,-4777748,16014570,-13084344,7515
1418703573596,59,21,1958,-3,-12,0,1073532478,-4786285,15983965,-13081630,7516
1418703573596,51,17,1962,-1,-3,-1,1073532530,-4788334,15979531,-13081965,7517
1418703573599,67,29,1973,0,8,-1,1073532187,-4786686,16002641,-13082467,7518
1418703573599,69,29,1975,1,13,0,1073531642,-4783413,16041974,-13080229,7519
1418703573620,80,30,1980,0,18,0,1073530810,-4785646,16098753,-13077981,7520
1418703573620,90,32,1983,0,18,-2,1073529940,-4785241,16153932,-13081476,7521
1418703573622,87,23,1986,2,13,-1,1073529325,-4779478,16195966,-13082132,7522
1418703573622,102,27,1981,1,5,-1,1073529052,-4775741,16214748,-13082628,7523
1418703573657,101,24,1976,-1,-3,-3,1073529011,-4775708,16212542,-13088696,7524
1418703573658,95,29,1986,-1,-12,-2,1073529397,-4775581,16184509,-13091786,7525
1418703573659,87,29,1979,-1,-19,-2,1073530092,-4776316,16135704,-13094800,7526
1418703573659,77,29,1970,-1,-24,-2,1073530957,-4780070,16074552,-13097724,7527
1418703573662,65,34,1972,-1,-20,-1,1073531755,-4780840,16020777,-13097876,7528
1418703573662,45,21,1970,-1,-16,0,1073532379,-4784888,15979883,-13095206,7529
1418703573665,47,29,1962,-1,-4,-2,1073532521,-4784197,15967905,-13098425,7530
1418703573665,63,38,1959,0,8,-2,1073532143,-4784087,15990530,-13101811,7531
1418703573671,58,28,1965,1,16,-1,1073531437,-4781890,16038002,-13102488,7532
1418703573671,73,24,1979,2,20,0,1073530620,-4775414,16096209,-13100385,7533
1418703573685,93,20,1985,0,18,1,1073529816,-4776975,16153448,-13095265,7534
1418703573685,107,31,1980,0,13,-1,1073529121,-4778263,16198793,-13095780,7535
1418703573692,102,19,1985,0,5,0,1073528772,-4781134,16223028,-13093347,7536
1418703573692,93,31,1982,-1,-5,-1,1073528892,-4780086,16215099,-13093658,7537
1418703573711,89,30,1983,-1,-17,-1,1073529484,-4783786,16174673,-13093812,7538
1418703573711,82,31,1971,-1,-20,1,1073530336,-4784559,16122319,-13088241,7539
1418703573713,61,25,1975,-1,-21,-1,1073531170,-4785600,16066282,-13088381,7540
1418703573713,55,31,1975,-1,-19,-2,1073531922,-4785898,16013350,-13091407,7541
1418703573736,44,21,1960,-1,-11,0,1073532408,-4786586,15982606,-13088832,7542
1418703573736,56,25,1958,0,2,-1,1073532275,-4788481,15990601,-13089240,7543
1418703573739,63,27,1963,0,12,0,1073531782,-4787639,16025802,-13086947,7544
1418703573739,74,25,1979,0,16,-1,1073531069,-4786932,16073262,-13087562,7545
1418703573742,91,21,1966,1,17,-1,1073530305,-4783049,16124824,-13088222,7546
1418703573742,95,21,1973,0,15,-1,1073529583,-4781588,16172830,-13088796,7547
1418703573761,94,24,1997,0,9,-1,1073529110,-4780324,16204129,-13089292,7548
1418703573761,84,28,1982,1,0,-1,1073529040,-4776862,16209439,-13089723,7549
1418703573764,88,27,1976,-1,-10,0,1073529439,-4777094,16185027,-13087138,7550
1418703573764,86,31,1971,-1,-15,0,1073529989,-4780201,16149742,-13084455,7551
1418703573797,67,26,1974,-1,-16,-1,1073530547,-4783889,16111379,-13084626,7552
1418703573798,53,25,1978,-1,-12,-2,1073530991,-4784059,16079189,-13087739,7553
1418703573800,59,23,1969,-2,-10,-3,1073531272,-4789778,16053896,-13093670,7554
1418703573800,63,30,1976,-1,-4,-1,1073531367,-4792096,16046533,-13093996,7555
1418703573802,65,27,1982,1,3,-1,1073531220,-4789340,16056738,-13094494,7556
1418703573802,69,23,1977,1,7,-2,1073530866,-4786107,16078583,-13097896,7557
1418703573804,75,23,1973,1,8,-1,1073530499,-4782301,16103798,-13098442,7558
1418703573805,82,26,1980,0,7,-2,1073530059,-4784253,16129817,-13101758,7559
1418703573811,88,31,1976,0,7,-1,1073529695,-4783689,16153789,-13102246,7560
1418703573811,91,27,1975,0,3,-2,1073529454,-4783923,16167068,-13105548,7561
1418703573826,84,20,1978,-1,-3,-1,1073529503,-4783824,16163568,-13105905,7562
1418703573826,82,28,1979,-1,-5,-1,1073529655,-4782935,16153463,-13106228,7563
1418703573830,77,28,1977,-1,-6,-2,1073529814,-4783118,16140251,-13109414,7564
1418703573830,66,25,1974,-1,-9,-1,1073530145,-4783372,16117869,-13109705,7565
1418703573850,75,28,1973,0,-10,0,1073530589,-4780408,16091259,-13107169,7566
1418703573850,63,20,1967,0,-8,-1,1073530892,-4777777,16071490,-13107517,7567
1418703573852,57,25,1979,-1,-6,-2,1073531033,-4779837,16058887,-13110669,7568
1418703573852,58,19,1980,1,0,-3,1073530959,-4776662,16059722,-13116841,7569
1418703573886,72,25,1970,0,4,-2,1073530683,-4778242,16075045,-13120121,7570
1418703573886,76,23,1976,0,9,1,1073530322,-4777427,16103581,-13114921,7571
1418703573888,74,25,1981,2,9,0,1073529946,-4770678,16132493,-13112660,7572
1418703573888,88,19,1982,1,7,-2,1073529575,-4767193,16155420,-13116053,7573
1418703573891,98,21,1983,0,1,-1,1073529407,-4768792,16165845,-13116418,7574
1418703573891,91,23,1980,-1,-2,-1,1073529348,-4770726,16168927,-13116743,7575
1418703573893,82,28,1984,-1,-6,-3,1073529458,-4770323,16156800,-13122773,7576
1418703573893,74,25,1968,-1,-8,-2,1073529704,-4770576,16137851,-13125934,7577
1418703573914,79,26,1987,-1,-8,-2,1073529964,-4770487,16117974,-13129094,7578
1418703573915,70,25,1976,-1,-8,0,1073530285,-4770408,16098682,-13126535,7579
1418703573917,61,25,1985,-1,-9,-2,1073530540,-4773176,16078332,-13129654,7580
1418703573918,65,30,1968,-1,-6,0,1073530752,-4775755,16065445,-13127099,7581
1418703573921,77,27,1961,-1,-1,-1,1073530760,-4776010,16064518,-13127503,7582
1418703573921,76,28,1983,1,4,0,1073530581,-4772806,16079372,-13125142,7583
1418703573966,64,20,1993,1,5,-2,1073530291,-4769755,16096850,-13128514,7584
1418703573966,82,31,1975,0,7,0,1073530001,-4768424,16118562,-13126143,7585
1418703573968,92,27,1970,0,7,0,1073529669,-4768448,16142578,-13123781,7586
1418703573968,97,32,1981,0,4,-2,1073529379,-4768158,16159232,-13127086,7587
1418703573971,82,17,1975,0,0,-1,1073529285,-4768566,16165042,-13127487,7588
1418703573971,80,11,1985,-1,-9,-1,1073529558,-4770283,16146154,-13127725,7589
1418703573974,81,30,1970,-1,-9,-2,1073529860,-4768465,16124073,-13130843,7590
1418703573974,81,30,1964,-1,-9,0,1073530162,-4771758,16105130,-13128247,7591
1418703573976,62,28,1981,-1,-10,-2,1073530491,-4772352,16080438,-13131386,7592
1418703573976,63,30,1976,-1,-7,-2,1073530728,-4772603,16061915,-13134571,7593
1418703573991,68,23,1976,-1,-1,-1,1073530684,-4775678,16063606,-13134946,7594
1418703573991,68,33,1972,0,2,-1,1073530507,-4777770,16074482,-13135343,7595
1418703573994,76,24,1973,0,7,0,1073530200,-4778064,16096798,-13132994,7596
1418703573994,82,20,1978,1,8,-2,1073529784,-4774421,16122875,-13136397,7597
1418703574014,89,29,1970,0,4,-1,1073529497,-4776048,16141166,-13136806,7598
1418703574014,81,16,1972,1,0,-2,1073529396,-4773289,16145981,-13140109,7599
1418703574018,88,23,1974,-1,-5,-1,1073529555,-4771920,16135529,-13140427,7600
1418703574018,85,24,1970,-1,-9,-2,1073529834,-4771589,16114504,-13143562,7601
1418703574021,79,29,1978,-2,-12,-2,1073530178,-4777180,16087484,-13146589,7602
1418703574021,70,30,1978,-1,-9,-2,1073530469,-4777599,16065358,-13149739,7603
1418703574039,56,26,1974,-1,-7,-2,1073530634,-4780911,16050741,-13152893,7604
1418703574039,65,31,1984,0,1,-1,1073530575,-4780604,16054395,-13153320,7605
1418703574042,75,20,1978,1,6,-1,1073530297,-4777858,16073393,-13153857,7606
1418703574042,76,25,1973,0,8,0,1073529942,-4776487,16099393,-13151492,7607
1418703574076,93,32,1965,0,5,-2,1073529641,-4775932,16116930,-13154816,7608
1418703574076,87,32,1988,1,3,-2,1073529402,-4773439,16130853,-13158160,7609
1418703574078,75,25,1978,0,-1,-1,1073529382,-4771029,16132516,-13158597,7610
1418703574078,80,20,1982,0,-7,-2,1073529611,-4768034,16115551,-13161812,7611
1418703574081,80,22,1973,0,-9,-1,1073529954,-4764436,16093486,-13162130,7612
1418703574081,82,24,1969,-1,-6,1,1073530224,-4763765,16080105,-13156729,7613
1418703574083,71,25,1980,-2,-5,1,1073530377,-4768991,16072784,-13151270,7614
1418703574083,66,24,1990,0,-2,-1,1073530433,-4765783,16069651,-13151691,7615
1418703574104,73,18,1978,1,0,-2,1073530379,-4762422,16071567,-13154998,7616
1418703574104,79,26,1972,1,2,0,1073530299,-4758165,16080128,-13152597,7617
1418703574107,90,31,1959,0,1,0,1073530233,-4757793,16086639,-13150152,7618
1418703574107,85,23,1972,-2,-4,-1,1073530254,-4763939,16083188,-13150432,7619
1418703574111,76,23,1964,-1,-6,-1,1073530443,-4763471,16070412,-13150747,7620
1418703574111,79,22,1968,-2,-8,0,1073530701,-4768736,16053780,-13148111,7621
1418703574129,64,29,1978,-1,-5,-1,1073530859,-4768120,16043145,-13148441,7622
1418703574129,69,35,1989,0,1,-2,1073530749,-4768218,16047771,-13151728,7623
1418703574132,52,21,1985,1,2,-1,1073530632,-4766104,16055820,-13152219,7624
1418703574132,69,22,1972,1,9,-1,1073530255,-4762040,16081765,-13152783,7625
1418703574166,78,31,1986,0,11,-3,1073529676,-4760964,16115582,-13159040,7626
1418703574166,85,34,1989,0,13,-1,1073529059,-4760819,16156204,-13159615,7627
1418703574169,94,21,1975,0,8,0,1073528677,-4761163,16183386,-13157269,7628
1418703574169,106,25,1974,1,0,1,1073528677,-4757276,16188810,-13151977,7629
1418703574171,102,29,1981,0,-9,-2,1073528935,-4754314,16169959,-13155149,7630
1418703574171,80,31,1970,-1,-17,-1,1073529565,-4754943,16127777,-13155327,7631
1418703574173,64,23,1961,-1,-24,-2,1073530497,-4756154,16062906,-13158291,7632
1418703574173,73,27,1962,-1,-25,-2,1073531499,-4756441,15993242,-13161237,7633
1418703574194,53,34,1952,-1,-20,-3,1073532176,-4759901,15941906,-13167076,7634
1418703574194,39,24,1970,-1,-9,-2,1073532450,-4763842,15919623,-13170222,7635
1418703574197,40,29,1967,-1,4,0,1073532263,-4768861,15932761,-13167763,7636
1418703574197,73,34,1969,0,17,-1,1073531496,-4771227,15983153,-13168377,7637
1418703574201,73,26,1983,0,25,0,1073530357,-4773835,16060496,-13166224,7638
1418703574201,88,36,1984,0,27,-1,1073529153,-4772582,16140552,-13166970,7639
1418703574219,108,28,1983,0,21,-2,1073528133,-4772799,16205274,-13170509,7640
1418703574219,111,29,1982,1,11,0,1073527594,-4769400,16243839,-13168220,7641
1418703574222,107,21,1985,0,-2,-1,1073527574,-4766624,16245584,-13168626,7642
1418703574222,98,22,1990,-1,-16,-2,1073528125,-4766252,16206805,-13171657,7643
1418703574256,83,18,1968,-1,-26,-1,1073529156,-4766320,16138334,-13171708,7644
1418703574256,78,34,1964,-2,-31,0,1073530391,-4771754,16056759,-13168765,7645
1418703574260,51,26,1977,-1,-27,-1,1073531481,-4773402,15983133,-13168837,7646
1418703574260,39,26,1969,-1,-20,-2,1073532289,-4773881,15926135,-13171858,7647
1418703574262,49,30,1966,-1,-5,-1,1073532515,-4773818,15910603,-13172217,7648
1418703574262,46,34,1957,0,10,-1,1073532029,-4776538,15942114,-13172739,7649
1418703574265,61,29,1966,0,22,0,1073531125,-4776479,16004703,-13170594,7650
1418703574265,76,26,1982,0,27,-2,1073529909,-4775677,16083352,-13174212,7651
1418703574282,107,29,1981,0,24,-1,1073528770,-4777349,16158091,-13174889,7652
1418703574282,114,30,1984,1,18,0,1073527931,-4773830,16216575,-13172691,7653
1418703574284,99,27,1991,0,3,-1,1073527621,-4776675,16235922,-13173085,7654
1418703574284,100,16,1986,-1,-7,-2,1073527794,-4776733,16221874,-13176246,7655
1418703574291,96,28,1982,0,-18,0,1073528529,-4772871,16176500,-13173571,7656
1418703574291,81,28,1978,-2,-23,-1,1073529360,-4779269,16119340,-13173599,7657
1418703574307,64,36,1970,-1,-22,-2,1073530150,-4782841,16063173,-13176550,7658
1418703574307,58,18,1965,0,-20,-2,1073530945,-4781685,16007756,-13179624,7659
1418703574311,61,25,1959,0,-14,-1,1073531539,-4778059,15968778,-13179886,7660
1418703574311,54,33,1971,-1,-3,-1,1073531640,-4777779,15961706,-13180257,7661
1418703574331,57,31,1969,0,6,0,1073531347,-4780954,15982376,-13177873,7662
1418703574331,69,26,1972,1,15,0,1073530735,-4777878,16026215,-13175670,7663
1418703574335,81,24,1972,0,18,1,1073529996,-4776872,16080127,-13170587,7664
1418703574335,93,28,1975,0,15,0,1073529271,-4778572,16129802,-13168284,7665
1418703574341,90,20,1976,0,10,-1,1073528756,-4778141,16163735,-13168807,7666
1418703574341,102,17,1981,0,4,-2,1073528418,-4779799,16182993,-13172070,7667
1418703574357,99,21,1978,-1,-2,-1,1073528410,-4778404,16183672,-13172415,7668
1418703574358,91,24,1984,-1,-9,-1,1073528706,-4777759,16163983,-13172680,7669
1418703574361,76,27,1991,-1,-15,-2,1073529182,-4780570,16129020,-13175708,7670
1418703574361,75,23,1989,-1,-20,-2,1073529898,-4783942,16077898,-13178687,7671
1418703574395,67,27,1950,-1,-17,0,1073530613,-4783804,16032386,-13176008,7672
1418703574395,55,23,1971,-1,-15,0,1073531194,-4786972,15994665,-13173337,7673
1418703574398,53,24,1980,-2,-9,-2,1073531461,-4792371,15972555,-13176417,7674
1418703574398,60,23,1969,0,2,-1,1073531366,-4791774,15978706,-13176855,7675
1418703574401,64,25,1968,0,10,-1,1073530918,-4790774,16008633,-13177389,7676
1418703574401,69,33,1982,0,15,-1,1073530248,-4789841,16053344,-13177987,7677
1418703574404,75,20,1977,1,15,-2,1073529540,-4787061,16098566,-13181499,7678
1418703574404,88,21,1979,0,12,-1,1073528978,-4785588,16135982,-13182043,7679
1418703574421,104,33,1982,-1,7,-2,1073528502,-4790120,16163607,-13185305,7680
1418703574421,94,29,1981,0,0,-1,1073528394,-4790629,16170280,-13185704,7681
1418703574423,89,26,1998,-1,-7,-1,1073528609,-4790904,16155695,-13186012,7682
1418703574423,88,19,1975,-1,-15,0,1073529159,-4793857,16120464,-13183326,7683
1418703574430,85,21,1970,-1,-16,-1,1073529775,-4793222,16079436,-13183503,7684
1418703574430,70,30,1967,0,-17,-1,1073530449,-4790021,16035182,-13183716,7685
1418703574445,56,27,1966,-1,-15,-3,1073530974,-4790839,15994841,-13189655,7686
1418703574445,56,25,1969,-1,-12,-2,1073531432,-4791159,15961372,-13192776,7687
1418703574450,61,29,1960,-1,-3,0,1073531578,-4790826,15953660,-13190291,7688
1418703574450,57,18,1971,0,6,1,1073531310,-4793458,15975249,-13185036,7689
1418703574471,72,30,1975,1,16,-1,1073530628,-4788768,16021910,-13185680,7690
1418703574471,79,23,1979,1,18,0,1073529859,-4785428,16076142,-13183505,7691
1418703574473,92,29,1978,0,16,-2,1073529026,-4787046,16128377,-13186932,7692
1418703574473,94,21,1979,1,9,-2,1073528533,-4783950,16159271,-13190347,7693
1418703574480,96,21,1982,0,2,-1,1073528364,-4782922,16170418,-13190755,7694
1418703574480,102,18,1979,-1,-7,-1,1073528580,-4782204,16156066,-13191047,7695
1418703574495,95,34,1985,-1,-13,-2,1073528953,-4784187,16128197,-13194083,7696
1418703574495,73,29,1988,-1,-17,-2,1073529556,-4785474,16085147,-13197132,7697
1418703574500,66,25,1981,-1,-18,-3,1073530208,-4786247,16036499,-13203029,7698
1418703574500,62,19,1973,0,-17,-2,1073530878,-4783607,15989863,-13206120,7699
1418703574521,61,28,1963,-1,-10,0,1073531315,-4782765,15962844,-13203531,7700
1418703574521,42,27,1966,-1,-4,-1,1073531457,-4782885,15952907,-13203895,7701
1418703574523,59,24,1961,1,5,-1,1073531266,-4779732,15966302,-13204425,7702
1418703574523,73,27,1978,0,11,-1,1073530721,-4781660,16001896,-13204944,7703
1418703574530,84,29,1973,0,16,0,1073530026,-4780874,16050564,-13202694,7704
1418703574530,86,29,1981,0,16,-1,1073529272,-4780368,16100582,-13203300,7705
1418703574545,100,26,1984,1,8,-2,1073528834,-4777316,16127875,-13206705,7706
1418703574545,103,21,1977,0,2,0,1073528687,-4776853,16139782,-13204259,7707
1418703574550,92,31,1986,-1,-5,0,1073528838,-4776018,16132060,-13201713,7708
1418703574550,86,24,1983,-1,-12,-1,1073529213,-4779546,16105829,-13201932,7709
1418703574572,79,28,1971,-1,-16,0,1073529809,-4782315,16067444,-13199233,7710
1418703574572,74,22,1969,-1,-12,0,1073530298,-4782637,16036801,-13196626,7711
1418703574574,71,26,1974,-1,-10,-1,1073530678,-4782198,16011255,-13196895,7712
1418703574574,63,29,1980,0,-6,-2,1073530867,-4779298,15996726,-13200126,7713
1418703574604,63,22,1963,-1,-5,-1,1073531050,-4779557,15984101,-13200478,7714
1418703574604,80,33,1961,0,1,-1,1073530980,-4778756,15988688,-13200893,7715
1418703574606,73,31,1974,0,5,0,1073530682,-4781936,16009746,-13198481,7716
1418703574606,74,26,1980,1,7,-1,1073530346,-4779152,16032653,-13199026,7717
1418703574624,80,26,1976,1,8,0,1073530003,-4775664,16058515,-13196715,7718
1418703574624,85,26,1983,0,7,-1,1073529644,-4775109,16082287,-13197204,7719
1418703574626,90,25,1978,0,5,-1,1073529361,-4774610,16100924,-13197665,7720
1418703574626,93,26,1988,0,2,-2,1073529162,-4774133,16111599,-13200942,7721
1418703574628,92,24,1964,0,-5,-1,1073529307,-4771108,16102570,-13201314,7722
1418703574628,91,27,1976,0,-9,-1,1073529624,-4768006,16082072,-13201632,7723
1418703574632,72,27,1981,-1,-10,-1,1073529971,-4768159,16058595,-13201900,7724
1418703574632,72,27,1970,0,-8,-2,1073530246,-4765450,16038426,-13205107,7725
1418703574645,65,26,1972,-1,-10,-2,1073530591,-4765683,16012623,-13208246,7726
1418703574645,78,32,1985,-1,-8,-1,1073530899,-4765688,15991687,-13208553,7727
1418703574649,66,29,1966,-2,-4,-1,1073530942,-4771944,15986697,-13208842,7728
1418703574650,55,24,1975,-2,0,-2,1073530790,-4780626,15991746,-13212000,7729
1418703574672,67,29,1974,0,6,0,1073530556,-4779853,16009604,-13209629,7730
1418703574672,73,28,1978,0,10,-1,1073530036,-4782409,16043270,-13210139,7731
1418703574674,75,27,1976,0,11,-1,1073529462,-4784791,16080507,-13210657,7732
1418703574674,88,25,1978,0,11,-1,1073528939,-4784222,16115086,-13211202,7733
1418703574679,93,23,1985,0,4,-2,1073528658,-4783673,16131224,-13214506,7734
1418703574679,100,20,1981,-1,-2,1,1073528734,-4782943,16130830,-13209149,7735
1418703574696,89,19,1969,-1,-7,-2,1073528906,-4782139,16116981,-13212296,7736
1418703574696,83,30,1977,-1,-14,-1,1073529379,-4784270,16084713,-13212469,7737
1418703574699,77,25,1972,-1,-15,-2,1073529918,-4785018,16045936,-13215543,7738
1418703574699,70,25,1971,-2,-13,0,1073530386,-4790687,16015117,-13212846,7739
1418703574721,60,26,1978,-1,-10,0,1073530751,-4793402,15991990,-13210234,7740
1418703574721,53,30,1980,-1,-6,-1,1073530928,-4796149,15979033,-13210539,7741
1418703574723,71,31,1969,0,2,-1,1073530774,-4799118,15988086,-13210958,7742
1418703574723,67,29,1971,0,11,0,1073530238,-4801835,16025151,-13208624,7743
1418703574732,71,22,1976,1,13,-1,1073529658,-4798596,16064468,-13209246,7744
1418703574732,97,23,1978,1,14,0,1073529066,-4794400,16107106,-13207006,7745
1418703574746,101,25,1984,0,9,-1,1073528590,-4793364,16138668,-13207504,7746
1418703574746,93,22,1974,0,2,1,1073528477,-4792725,16150705,-13202197,7747
1418703574750,95,27,1981,0,-6,-1,1073528666,-4789247,16138845,-13202548,7748
1418703574750,86,17,1975,0,-14,-1,1073529193,-4786661,16104348,-13202805,7749
1418703574772,81,26,1979,-1,-19,-2,1073529851,-4788757,16057380,-13205771,7750
1418703574772,54,18,1983,-1,-17,1,1073530586,-4788949,16012675,-13200235,7751
1418703574774,40,24,1965,0,-12,0,1073531138,-4785194,15978864,-13197666,7752
1418703574774,47,21,1978,-1,-5,-1,1073531364,-4784883,15963444,-13198022,7753
1418703574779,60,34,1977,0,5,-2,1073531119,-4783865,15977423,-13201355,7754
1418703574779,65,35,1983,0,14,0,1073530475,-4786864,16021681,-13199071,7755
1418703574796,81,27,1987,0,20,-1,1073529583,-4786977,16080764,-13199750,7756
1418703574796,95,25,1987,0,18,0,1073528785,-4786096,16136072,-13197521,7757
1418703574800,109,22,1971,0,14,0,1073528131,-4785087,16181649,-13195229,7758
1418703574800,112,30,1985,0,3,-1,1073527890,-4784133,16197535,-13195643,7759
1418703574821,99,33,1982,-1,-10,0,1073528236,-4784565,16176592,-13193046,7760
1418703574821,89,19,1977,-1,-21,-2,1073528951,-4788688,16125482,-13196008,7761
1418703574824,73,24,1980,-1,-27,-2,1073529945,-4791305,16056000,-13198874,7762
1418703574824,51,30,1974,-1,-24,-1,1073530869,-4794414,15993152,-13198937,7763
1418703574831,43,30,1975,-2,-16,-1,1073531472,-4800884,15950545,-13199084,7764
1418703574831,57,31,1968,0,-3,-3,1073531547,-4798448,15941139,-13205234,7765
1418703574846,55,26,1987,1,10,-1,1073531113,-4795582,15970692,-13205826,7766
1418703574846,59,23,1971,0,20,-1,1073530248,-4794586,16028531,-13206495,7767
1418703574849,85,17,1975,0,22,-1,1073529287,-4793160,16092612,-13207182,7768
1418703574850,101,22,1974,1,21,-2,1073528299,-4788165,16156955,-13210732,7769
1418703574873,106,29,1983,1,11,0,1073527777,-4784035,16194699,-13208436,7770
1418703574873,109,24,1981,-1,-3,-2,1073527762,-4784194,16193006,-13211647,7771
1418703574876,98,26,1974,-1,-14,-1,1073528254,-4784075,16160250,-13211847,7772
1418703574876,87,22,1964,-1,-23,-1,1073529094,-4787370,16103338,-13211912,7773
1418703574880,65,27,1968,-1,-25,0,1073530128,-4787398,16036520,-13209122,7774
1418703574880,62,30,1968,-1,-26,-1,1073531147,-4790978,15967020,-13209170,7775
1418703574896,42,27,1972,-1,-18,0,1073531862,-4794609,15920071,-13206469,7776
1418703574896,48,28,1968,0,-4,-1,1073532052,-4791759,15907729,-13206883,7777
1418703574900,58,22,1976,0,10,-1,1073531569,-4794220,15939107,-13207402,7778
1418703574900,63,29,1979,1,19,-1,1073530757,-4789912,15994473,-13208091,7779
1418703574921,79,31,1983,1,25,-1,1073529672,-4786253,16067587,-13208867,7780
1418703574921,94,31,1990,1,23,-1,1073528638,-4782885,16136920,-13209612,7781
1418703574923,104,32,1981,0,18,-1,1073527775,-4782521,16193794,-13210241,7782
1418703574923,98,25,1983,0,5,-1,1073527396,-4785558,16217645,-13210670,7783
1418703574932,102,25,1980,-1,-9,0,1073527728,-4785358,16197816,-13208084,7784
1418703574932,99,34,1976,-1,-20,-1,1073528491,-4785585,16147042,-13208213,7785
